word,cluster
on,1070
малку,755
албум,961
води,445
движење,1087
вредност,751
40,82
align,917
песна,695
тема,883
Америка,25
напад,775
31,789
проблем,898
победи,206
секогаш,538
среда,766
by,1070
татко,707
Балкан,766
Југославија,223
толку,755
доаѓа,931
музика,638
соработка,277
син,707
обично,1021
после,235
сила,576
можност,576
Шпанија,223
пласман,309
театар,477
главен,991
историја,638
Џафери,289
главно,1021
бара,49
образование,692
никогаш,538
дава,346
колку,654
1996,320
огласи,742
земе,288
однесува,619
лево,807
Охрид,988
натпревар,642
поддршка,277
тим,642
Албанија,223
промена,258
сум,834
речиси,547
зад,973
тука,220
de,125
09,274
кариера,97
победа,1145
боја,656
заедница,1033
жена,1180
американски,1159
сака,1069
389,156
месец,154
храм,121
год,185
x,293
ера,116
тек,235
опција,695
надвор,703
is,1070
ли,617
жени,1097
Англија,661
Париз,1075
потекло,931
00,274
таму,220
состои,725
простор,48
1999,185
процес,450
Иванов,417
категорија,869
овозможува,346
Кина,25
храна,895
стил,550
дом,844
серија,920
повеќето,451
45,82
следниве,547
семејство,692
половина,498
1991,320
низа,547
значење,299
мајка,1180
текст,321
кратко,235
регион,743
владетел,116
тело,692
рече,940
моќ,730
отколку,654
Софија,988
четврток,766
Црна,223
рок,570
Лондон,1075
девојка,301
жените,1097
совет,1019
center,562
1998,320
јас,78
страница,860
ние,538
олимписки,525
нарекува,725
смрт,1128
борба,277
text,917
посебен,521
втор,802
ти,852
нас,451
економија,756
крал,903
лице,610
стане,334
претходно,834
пристап,508
населба,1132
понекогаш,654
Гора,223
пишува,338
if,1070
всушност,654
последен,777
клуб,642
успех,898
оди,851
банка,195
издание,610
програма,97
објави,442
05,274
суд,629
Африка,25
добива,346
заради,654
линија,427
дојде,68
цели,1118
државен,1090
округ,743
оружје,773
44,82
итн,223
наместо,654
знаење,687
светски,189
комитет,1019
1994,320
оглед,654
постојано,1021
избран,613
прашање,364
француски,1159
проценува,940
војска,1078
возраст,1128
Њујорк,1075
германски,557
врати,499
статија,69
image,562
брзо,757
можеби,538
1992,320
уметност,638
вкупно,426
даде,882
брат,707
200,494
вклучува,619
прво,610
средина,920
позиција,576
носи,346
Велика,661
35,82
Хрватска,223
писател,145
комисија,1033
Азија,25
с,918
population,1198
1997,320
зборува,572
економски,144
закон,1148
доволно,755
e,180
училишта,1177
мал,76
производство,588
височина,244
фаза,620
верзија,695
титула,275
лично,468
заврши,1158
должина,244
Кирил,762
посебно,468
првпат,65
мажи,1097
33,82
1990,320
мрежа,787
Белград,988
теорија,354
1995,320
or,1070
состав,48
наречен,112
империја,869
обид,174
универзитет,515
живее,1170
факултет,1177
лига,395
веб,860
соопшти,442
милениум,116
празник,758
двајца,382
грешка,1185
љубов,976
поле,692
зошто,654
гледа,14
избор,48
одлука,629
from,462
знае,572
04,274
албумот,961
знак,621
right,812
руски,557
слика,920
слики,79
1993,320
список,860
left,917
дозвола,508
добра,920
then,591
добие,288
local,17
46,82
http,385
доста,755
грчки,219
традиција,638
седиште,941
Косово,223
сабота,766
дозволено,1069
лесно,757
ул,846
турнат,229
најде,533
Индија,661
исклучиво,619
раст,670
32,82
план,48
t,1171
брои,338
²,702
британски,1159
ништо,468
откриен,919
place,428
стои,338
Зоран,417
проект,48
веројатно,538
name,562
543,1089
753,1089
622,1089
решение,369
маса,102
продолжи,979
поглед,898
материјал,48
брани,439
растојание,532
Полска,223
51,82
големина,1044
покажува,940
сѐ,1067
историски,1050
i,127
42,82
5509,1089
3760,1089
момент,1002
2637,116
нормално,1121
модел,48
Јапонија,223
4750,1089
2697,116
степен,76
учество,552
нирвана,25
притисок,3
интерес,898
територија,869
at,1070
полиција,1033
изградба,202
општество,692
08,274
создавање,93
60,262
d,448
одбрана,277
наследник,739
херој,1199
куп,642
https,385
цена,780
седум,426
lat,591
музички,1139
појава,620
струја,1048
победата,1145
Џорџ,762
дете,19
тешко,757
единица,869
север,612
трка,767
потекнува,931
појави,533
причина,576
играч,425
министер,500
тип,1002
директно,508
пријател,867
вторник,766
станица,1048
34,82
превоз,441
уредување,158
професор,252
width,917
канцеларија,97
близу,68
армија,1078
исток,612
65,262
навистина,538
извор,48
југ,612
покраина,869
облик,992
в,918
предлог,672
удар,357
скоро,547
with,985
000,494
очекува,1158
средба,883
воопшто,538
писмо,692
врши,502
гол,937
признава,940
бизнис,144
39,82
спречување,699
80,262
title,562
причини,654
види,572
чест,836
етапа,819
директор,500
парк,743
зголеми,418
зголемување,1004
Филип,762
предвид,552
Канада,661
еднаш,1077
date,899
температура,133
кревет,1160
41,82
востание,1107
граница,869
вештачки,501
1984,320
Путин,721
повод,836
Австрија,223
настапи,73
случува,14
чело,739
потреба,576
1989,320
роман,0
награди,954
поезија,1063
ризик,670
47,82
свој,991
музеј,945
36,82
млади,781
пазар,778
болница,166
брзина,754
здив,777
случи,1158
1988,320
структура,920
токму,654
03,274
медал,674
можно,334
запад,612
останува,979
безбедност,1046
фудбалер,425
вчера,1164
ширина,244
Солун,988
продолжува,979
оргазам,603
ќерка,1180
следи,979
та,406
странски,268
фестивал,727
утре,358
извршување,369
досега,834
55,82
затвор,466
брег,743
литература,638
слобода,31
советски,1159
cm,293
согласност,1148
италијански,557
појавува,12
макар,116
коло,309
остане,334
јасно,314
управување,974
репрезентација,395
area,591
статус,948
1980,320
изгледа,538
мир,1046
Владимир,417
ѕвезда,511
криза,71
одржува,979
финансиски,1068
n,448
високо,977
информирање,369
компанија,793
европски,268
1981,320
ке,1045
осум,426
Египет,721
десет,426
д,918
донесе,285
полуостров,743
враќа,979
01,274
дома,630
годин,28
настан,758
р,918
Берлин,1075
долго,235
поет,456
решен,1152
екипа,395
500,494
личност,576
нуди,346
јавно,618
поправи,1185
висок,76
90,262
барање,369
48,82
сателити,513
др,1067
зависност,331
38,82
37,82
еве,834
активност,104
финале,309
code,591
застапник,658
владеење,692
Б,75
70,262
намалување,1004
w,448
јавува,725
58,82
02,274
Босна,223
архитектура,638
одговор,51
1986,320
екс,739
59,82
поранешен,991
секретар,500
бои,656
Романија,223
друштво,330
царство,692
57,82
издржи,27
предавник,1034
превземање,388
манастир,825
оддалеченост,244
1985,320
однесување,280
53,82
знаме,255
значително,418
приказна,907
создава,725
617,156
наука,1135
сцена,71
дијаметар,244
физика,354
конечно,503
служба,97
археолошки,551
top,562
1987,320
о,918
300,494
онлајн,682
684,156
тврди,442
07,274
истовремено,503
1000,962
помогне,279
поени,332
претежно,523
чиј,991
Бразил,223
слично,468
почнува,979
анализа,1134
дејност,97
вистински,105
точно,572
исфрлен,197
камера,1023
внимание,801
локал,743
реемитување,676
река,201
Унгарија,223
одржи,1009
1945,443
претепа,179
стапка,620
опфаќа,528
3109,156
листа,860
некогаш,538
верува,572
долг,337
3110,156
класа,920
пол,426
означува,338
повлече,499
Мартин,762
посета,851
важно,523
физички,551
облека,8
индустрија,97
весник,131
смисла,576
искуство,692
лансиран,513
национален,1090
49,82
2400,120
43,82
едноставно,757
зависи,298
движи,311
birth,428
глас,423
карактер,48
труд,515
1900,343
глава,47
заеднички,144
1971,203
отворено,409
круг,1174
насочен,1072
одреден,76
сопственост,275
независност,1020
сосема,538
предизвика,285
обезбеди,288
зголемува,418
1982,320
поврзува,98
унија,1033
54,82
акција,1033
леќа,683
автор,456
подрачје,692
опрема,885
болест,1128
турски,360
вие,538
депримира,519
сакал,1069
меѓутоа,654
наслов,804
каже,572
годишно,1077
трговски,268
револуција,657
добар,495
седница,883
нарече,6
Оли,762
сметка,195
никој,1069
создаде,6
открива,722
52,82
завршува,979
академија,1033
ситуација,71
сојуз,732
премногу,755
локалитет,945
негов,991
слободно,214
примена,97
амбасада,1033
дрво,363
link,562
ама,615
овозможи,279
рака,431
филмски,1139
Вашингтон,1075
сателит,513
400,494
Швајцарија,223
растенија,863
1961,203
турнеја,73
Борис,417
as,1070
Кореја,223
правец,612
отворен,995
камен,1049
бомбаш,932
одржување,93
барем,538
зграда,139
иднина,97
технологија,885
составен,222
природа,730
наследство,692
1970,203
сингл,961
кино,477
120,494
дизајн,818
Ирска,661
сеуште,834
56,82
успешно,759
нека,1069
1972,203
радио,319
1983,320
1979,320
1944,443
добри,547
основан,548
подобри,279
собрание,330
светлина,656
српски,339
делумно,334
1976,203
1968,203
школа,638
тренер,642
насока,576
b,448
изглед,550
релативно,755
be,1070
продажба,375
1975,203
ефект,670
база,860
споредба,782
превод,804
фудбалски,189
сала,1132
сопруга,1180
фудбал,642
ист,1002
служи,619
1978,203
терен,387
градба,202
претстави,6
Израел,721
плата,780
членка,1033
Карл,1074
брак,957
ветер,667
врв,387
учествува,552
актер,456
овде,220
контакт,724
карта,860
ди,1010
постапка,58
таков,1002
подобрување,1004
мислење,692
1928,256
Словенија,223
креаторка,136
мнозинство,211
ќелија,1132
Истанбул,721
режим,48
странство,223
висина,244
северно,435
1974,203
занимава,558
производ,588
влезе,533
дал,882
кафе,949
year,899
1973,203
комбинација,920
битка,71
милијарда,1014
гради,439
1960,1015
шума,750
вас,451
менува,298
желба,576
волк,163
1941,443
замена,920
трговија,638
Атина,988
1969,203
1920,1042
бугарски,339
воедно,777
поврзан,98
сок,164
остров,743
зашто,654
мера,730
1977,203
маж,867
лик,1199
настап,73
Виена,988
улица,454
објавен,892
потреби,410
силно,628
убиен,596
мошне,755
режија,737
квалитет,670
издаден,892
етнички,390
Методиј,1132
et,125
75,966
временски,1040
total,336
девет,426
претставник,739
единствен,1002
езеро,363
трет,802
турнир,642
женски,1139
автомобил,205
телевизија,319
симбол,255
06,274
бесплатно,508
наведува,940
v,448
притоа,335
Белгија,223
комуникација,681
назад,68
реакција,620
платформа,978
мисли,572
отвори,698
утврди,442
сообраќај,441
одбор,1019
сестра,1180
чекор,959
напушти,179
фотографија,1023
став,1173
Сирија,721
изврши,288
сам,1069
Херцеговина,223
1967,203
воен,1090
p,448
војвода,903
1913,1042
предизвикува,725
not,421
одговорност,1020
меѓувреме,65
намалува,418
150,494
лидер,739
конгрес,739
сектор,48
1905,343
1964,203
телескоп,1179
доведе,285
започне,1158
уреди,607
чини,538
опишува,403
анонимно,618
конференција,883
1912,256
задача,97
живо,319
религија,638
гитара,666
y,448
содржина,920
населени,211
македонско,841
џамија,1132
софтвер,853
важен,76
присуство,552
концерт,73
оддел,1019
самотник,116
намали,418
капацитет,670
професионален,1090
website,985
назначен,613
согласно,1148
1965,203
капела,1132
формира,725
сигурно,538
идеја,576
композитор,1071
алтернатива,576
спортски,189
имот,393
рак,879
an,1070
this,764
последица,51
одвива,979
Ердоган,721
конкуренција,778
политичар,208
говор,1194
шпански,557
намера,576
фон,1074
that,421
час,837
1963,203
помага,279
у,918
вредно,468
смее,1069
ретко,1021
формирање,571
зона,869
постоење,720
l,448
метод,48
Ал,928
дожд,667
одлучи,366
употребува,619
1940,443
type,562
казна,1149
династија,869
дели,298
здравје,820
1948,443
кампања,657
универзитетот,1066
ноќ,840
род,1027
влијае,445
порака,43
1903,343
Виктор,762
извештај,91
хороскопски,621
враќање,258
прогласен,613
are,421
map,562
минута,937
постепено,1021
далеку,538
влез,508
положба,71
голотија,963
патување,1087
крст,992
отсто,782
елемент,959
оти,654
Аргентина,223
секс,1085
слободен,566
насилство,348
домаќин,192
УЕФА,309
изведба,681
среќа,976
мост,1048
развива,979
пренесува,725
поставен,222
деби,12
сличен,540
Ахмети,289
преговори,732
Едвард,762
метал,835
комбе,817
74,966
драма,1063
побара,882
официјален,313
библиотека,770
поминува,847
статистика,354
background,147
албански,339
делириум,477
прифати,1108
источно,435
канал,371
транспорт,441
граничи,612
крв,504
циклус,91
првак,143
доаѓање,850
тежина,244
орбита,427
воздух,89
1951,1015
единствено,523
стадион,743
потврди,442
продолжение,235
револуционер,208
договори,732
социјална,97
solid,147
min,591
слава,240
разликува,298
пораз,1169
христијански,172
дискусија,69
најави,1158
кожа,306
придонес,578
азбука,870
римски,219
честички,327
поседува,346
1966,203
водство,857
прикажува,403
возач,205
предност,754
понуда,374
клима,638
прими,882
function,791
достигне,68
прогнозира,1158
чие,618
кажува,572
уметнички,1139
ѕид,473
1943,443
латински,219
1946,443
планински,711
тешки,547
интервју,319
сакам,1069
сајт,860
c,448
хрватски,339
корист,277
додаде,940
парламент,739
одговори,813
гимназија,401
популација,1122
забава,122
институт,945
влегува,77
1956,1015
учење,457
излезе,533
закана,1122
bar,917
одговара,298
публика,477
република,869
1918,1042
апликација,860
користејќи,420
затворен,466
return,17
ширум,25
напредок,450
секако,538
1924,256
пола,761
првично,834
император,520
годинава,1158
рекорд,1083
location,137
криминал,633
техника,885
милион,1014
западно,435
јавен,1090
доказ,51
ван,1074
комора,32
земјотрес,357
зафаќа,1044
обезбедува,346
спорт,843
Чешка,223
постигне,288
вечер,358
Тито,834
обезбедување,369
месо,113
море,308
локација,860
додава,940
технички,384
млад,604
соба,102
значаен,76
вкус,728
end,899
пишување,226
бр,846
слој,295
1950,1015
1962,203
претпоставува,572
исклучок,1148
загуби,1169
среден,282
см,293
плоштад,743
пад,357
јавност,638
организира,502
користел,355
недостаток,3
na,127
сместен,771
дворец,743
грб,255
проширување,1004
пејачка,397
лето,469
наскоро,503
марихуана,546
рефлекторски,676
димензија,576
силен,811
магнитуда,244
посветен,958
редовно,1021
приближно,1044
вика,78
промоција,277
направен,222
натаму,834
победник,309
краток,282
природен,811
партнер,867
некаде,220
мерка,576
злато,674
шпиониран,774
спречи,279
телефон,724
брод,351
важи,619
уапсен,466
тврдина,1132
сл,1067
УНЕСКО,945
обидува,366
тројца,382
активно,552
момче,19
подготовка,93
наспроти,782
администрација,97
гас,881
велосипедист,1083
зема,346
фонд,945
пренос,21
879,693
илјадници,547
учесник,96
f,448
размена,508
1952,1015
држи,486
осигурување,904
дополнително,618
фабрика,452
должи,654
лежи,98
партиски,390
1942,443
блиску,68
машки,1139
дејство,692
седмица,498
тече,847
режисер,905
поп,273
silver,470
id,254
состанок,883
основно,618
обука,687
новинар,252
спроведување,369
земјиште,404
попис,48
дијалект,181
техники,885
дефинира,1187
соодветно,759
бели,1012
1936,443
it,1070
вида,547
некропола,1132
исполни,410
alt,562
меч,309
преглед,48
капитал,257
1953,1015
анг,386
пораки,43
пораст,670
ослободување,808
излегува,77
сина,656
имаа,1169
чета,616
фамилија,869
учител,401
почне,1158
масло,728
Али,779
принцип,1173
Авганистан,721
мандат,739
ознака,416
тврдење,299
управа,869
конфликт,898
цени,374
кула,1132
leader,1074
реши,366
рамнина,427
стави,806
градина,139
широк,76
плати,831
каков,1002
фактор,959
звук,294
богатство,692
решавање,369
пуч,775
1939,443
имам,78
код,853
домашен,1090
планина,139
способност,730
именуван,112
жител,658
генерација,196
шампион,143
правда,31
микро,1179
пејач,456
you,421
благодарение,1119
исхрана,895
патријарх,128
мисија,1033
произведува,823
la,125
дух,809
к,918
уредник,131
птица,877
израз,321
говори,341
браќа,1118
расте,418
електронски,492
полуфиналето,309
1908,256
збирка,1063
реализација,887
1927,256
data,483
no,1070
термин,581
1955,1015
чувство,230
провинција,869
стар,550
кратки,547
претпријатија,404
r,448
1949,443
суета,31
жал,538
вози,1192
неодамна,834
вработување,507
возило,817
ОН,75
изработка,310
пратеник,739
зрачење,361
1957,1015
широко,800
фрли,865
закани,302
повреди,1102
ч,702
човечки,105
збогува,1172
објаснува,940
elevation,336
en,125
отпад,89
1959,1015
животно,19
меѓународен,1090
пр,75
топ,659
огромен,76
идентитет,1173
аеродром,379
1904,343
1954,1015
одмор,843
колеџ,1177
народен,1155
вино,187
аспект,48
250,494
уметник,1079
срце,1109
услов,1173
1947,443
color,147
градски,711
кандидат,739
бенд,666
заменик,500
целина,920
прилично,755
живеење,692
медицина,32
хит,713
бран,584
постави,533
63,966
density,336
98,262
рамка,920
контекст,321
извршен,1019
документ,191
комплекс,743
приватни,1068
посети,851
k,448
64,966
работење,507
стратегија,576
национално,618
Даниел,762
иницијатива,58
do,1070
измени,2
табела,860
книжевност,638
1922,256
sec,591
поддржува,49
срцев,584
одигра,326
1919,1042
1930,256
исклучително,755
пропаганда,657
објавува,362
несреќа,1102
изјава,43
опасност,1122
телевизиски,1068
потрага,533
просек,91
концепт,48
одговорен,613
укажува,940
забележува,940
page,385
95,262
сретне,851
ла,1010
поднесе,1129
разбира,572
добивање,369
порта,1132
goals,675
подобар,495
институција,1033
појас,387
сликар,1079
дозволи,499
помине,68
Викторија,765
нето,780
различен,207
нивоа,144
викенд,758
ваков,1002
поделен,958
1923,256
отворање,698
штета,1122
бидете,334
киселина,1094
медицински,551
доверба,467
двор,903
пауза,97
објасни,749
членство,508
наредба,629
обработка,681
математика,354
убаво,444
опис,804
информација,920
убиство,348
функционира,619
изрази,1105
повреда,726
истрага,58
патека,767
Монголија,25
филозофија,1135
арапски,965
меѓусебно,532
наводно,834
лошо,468
спрема,508
датум,191
раководство,857
till,917
федерација,1033
студиски,1068
страв,967
стр,106
географски,87
бори,224
важност,331
1926,256
поим,581
создаден,548
чин,775
задоволство,230
тест,797
непосредно,235
културно,859
правило,1148
данок,780
спротивно,409
става,806
актерка,511
1925,256
штити,279
орган,1019
приклучи,600
настапува,73
истакнува,940
покаже,572
млеко,728
сопруг,867
оган,773
т,918
продукција,681
1934,256
суди,1149
спаѓа,931
автоматски,117
буква,416
шеф,739
600,494
адреса,43
добитник,954
длабоко,859
лекување,820
денешен,154
индустриски,268
сон,304
72,966
морал,1069
маичка,8
вака,834
1933,256
mi,127
палата,1132
папа,474
операција,166
печат,614
пар,1195
club,562
спектар,333
л,918
бесплатен,337
дозволува,49
продуцент,905
помогнат,279
архитект,818
1921,256
1929,256
1932,256
long,591
rank,336
куќен,970
јато,327
Алберт,762
почит,1131
критика,657
da,127
варијанта,695
85,262
коска,639
многумина,451
датира,931
1938,443
претстава,920
g,293
Западен,560
сигурност,1046
борец,208
изложба,883
снимка,695
наменет,132
Тракија,721
запис,804
преврат,775
количина,620
стаса,68
default,562
активен,936
внатре,703
водач,520
чекори,388
одличен,631
п,918
снег,667
градоначалник,739
рамо,580
околина,97
повик,48
командант,738
курс,401
културен,181
портал,860
can,421
премин,608
средство,692
сериозно,314
судир,357
бог,430
собирање,369
богата,301
агенда,1033
1896,343
дваесет,426
1878,176
инструмент,193
template,764
77,966
зеленчук,478
наслови,804
авион,517
подршка,277
убавина,976
оствари,288
der,297
назив,581
традиционално,618
почнувајќи,286
стан,996
одлично,194
остварување,699
галерија,945
остави,882
нејзин,991
1937,443
асоцијација,1033
јачина,244
одреди,1187
понуди,882
коњ,163
независно,618
златен,674
постигнат,952
успева,366
самоуправа,869
постојан,282
82,966
демократија,978
друмски,711
алатка,920
подразбира,619
издавање,369
финансирање,507
отпор,1007
целост,334
1917,1042
менаџер,1117
хартија,102
бел,645
1901,343
волја,978
62,966
презема,388
претставен,222
гласање,364
минува,847
кинески,965
количество,440
прилог,48
обединување,571
score,1188
оставка,1110
општо,618
шоу,690
осуден,776
тренд,91
death,428
des,1065
1902,343
крило,425
Кипар,721
останат,334
атмосфера,978
сé,1067
митологија,1135
дефиниција,920
расправа,58
value,591
пракса,97
маркетинг,1117
колекција,695
споменик,993
следење,974
корисник,476
освојување,1087
салата,883
равенка,354
загадување,89
800,120
насекаде,25
творештво,692
црн,645
180,494
1935,443
компјутер,607
кола,1192
вест,695
вo,1032
невладина,1033
инвеститори,1181
пиварница,452
потенцијал,898
1910,343
мраз,1162
третпат,802
одделение,610
машка,395
даден,926
султан,270
size,562
престолнина,869
шанса,576
трансфер,21
мотор,205
Смит,762
сума,780
стотици,547
основач,96
доведува,725
дивизија,1175
туризам,1029
темели,1013
Анкара,721
престој,973
основен,389
компјутерски,853
чува,823
коса,8
61,966
популарност,331
туристички,711
1914,1042
генерално,523
тајна,1033
планира,1158
сирење,272
третман,662
used,764
збир,528
полноќ,358
влакна,95
студија,1041
музичар,456
амбасадор,500
надеж,31
бомба,932
пазари,1118
носител,96
плоча,102
паѓа,486
применува,619
снимен,892
стандард,670
кралство,692
пристаниште,941
хемиски,989
снимање,79
кујна,949
u,448
планирање,369
откривање,369
судија,349
рано,1164
напред,959
доба,196
mm,293
епизода,997
соло,193
1931,256
блиски,547
живи,547
локално,618
комедија,713
жив,530
yes,562
1907,1042
задржи,288
уред,607
минато,235
извршува,502
линк,682
потег,871
изгради,439
number,591
повика,882
раѓање,537
издаде,892
делегација,1033
натпреварување,309
1906,343
приказ,321
q,448
уништување,808
емисија,319
дрога,546
заборави,259
здравство,692
разбирање,457
стигне,68
доделува,954
шаблон,69
искористи,288
користен,112
процент,782
избега,179
формиран,548
станат,334
изведува,619
организиран,592
поставува,725
110,141
штрајк,1007
забележи,1178
болка,133
рута,427
алкохол,164
признание,954
first,899
списание,131
прикажан,926
опсег,244
објаснување,226
Исланд,223
формата,920
грижи,502
испрати,946
долж,847
list,632
очигледно,538
отфрли,1108
услуга,374
1911,256
споделување,158
инспирација,196
140,494
mod,591
губи,418
купување,21
верски,599
трето,610
66,966
сопственик,844
плаќање,21
спаси,1147
карактеристика,920
68,966
доктор,365
гранка,869
успешен,495
спроведува,298
искачување,1087
se,127
административен,1163
продава,823
поврзување,699
формат,682
издава,362
Лука,762
гребаница,735
генерал,908
лекар,365
документација,58
животен,282
произлегува,931
пијано,921
одржан,1009
67,966
км2,1044
секојдневно,1021
поразен,165
поставување,369
oc,448
вера,31
совлада,206
одложи,100
научник,1111
подготвува,502
решава,366
надзор,1019
плус,374
величина,1044
свети,121
настава,401
комуникациски,971
машина,431
невработеност,516
св,75
will,421
Џонс,762
обвинителство,692
стрелец,937
доцна,1164
обврска,275
колега,707
правилно,759
ум,928
69,966
настанува,725
свештеник,752
чај,39
мерење,974
форум,450
северен,560
наклонетост,1131
случајно,834
Г,75
определи,1187
овошје,983
wiki,385
земјоделство,1029
проучување,457
револуционерен,1155
напишан,222
земјоделски,5
управува,502
зима,469
81,966
набрзо,503
врата,102
ткиво,236
експлозија,932
здружение,692
падне,179
урнат,1013
промовира,6
железнички,441
нула,751
дебата,883
свест,1020
team,470
секунда,837
рамнотежа,1046
чисто,618
пее,475
use,764
БДП,91
воз,441
погрешно,314
поврзаност,331
edit,385
Грузија,721
избегне,279
полека,1021
лек,662
керамички,5
претходник,411
сонце,1133
воведување,699
нација,869
резултира,725
ко,406
излез,71
основање,720
тестирање,974
чека,1158
валута,665
локален,313
тежок,90
кадар,450
советник,500
700,120
потпиша,622
јави,882
организирање,699
честа,920
отстранување,258
130,494
карактеризира,403
потполно,334
профил,396
замени,619
диск,438
поход,903
напушта,77
other,1074
от,636
неуспех,544
007,763
домен,48
личен,991
шеќер,923
топлина,133
логика,354
честопати,1021
1915,1042
заминува,851
допаѓа,572
шири,418
дрва,1193
ва,406
казни,1149
чита,338
природно,1121
демократски,390
возење,767
формула,920
86,262
додавање,158
класичен,282
различно,468
дознава,722
сол,1037
читање,226
стабилност,1046
студио,239
z,448
чувствува,519
1873,176
јадро,363
upright,812
сет,316
богат,811
набљудување,974
театарски,1139
јапонски,557
160,494
задолжен,1088
71,966
дипломатски,948
штаб,1019
здрави,547
врева,149
1916,1042
сценарио,239
продолжување,92
позадина,427
88,262
густина,1044
светло,656
дисциплина,97
machine,565
годишен,579
73,966
законски,1040
физичар,1111
раскажува,907
албанска,869
91,262
пост,69
градење,439
1909,256
жртва,798
самоубиец,1199
83,262
дренажа,97
материја,920
шема,920
освојувајќи,420
механика,354
менаџмент,1117
реализира,445
морски,711
хронометар,837
table,764
дочека,259
пакет,48
буквално,299
грижа,277
ранг,948
непознат,207
потребен,958
купи,446
лента,427
јадење,884
распоред,48
фирма,793
кредит,393
словенски,339
кнез,520
совршено,194
фигура,427
граѓански,390
предвидува,1158
Букурешт,988
шоуто,997
работен,1076
Молдавија,223
раса,869
замок,743
смени,499
1895,343
објавување,226
испратен,955
слаб,3
нега,166
двојно,415
полски,339
историчар,252
прекин,637
видел,572
new,709
терапија,83
одбрани,1118
победувајќи,420
професија,97
1897,343
остава,806
коалиција,1033
76,966
самостојно,618
одред,616
Ц,75
