word,cluster
женски,172
конференција,174
вака,190
2007,154
одржува,169
функционира,121
ресторан,165
вен,16
амбасадор,180
поглед,147
студија,9
поставен,155
виц,50
p,1
м,105
чест,67
става,157
бугарски,94
дух,14
more,25
зад,189
воздух,27
здравствен,64
репрезентација,191
произведува,163
топол,119
фудбалски,187
вози,35
убавина,111
наука,20
бори,181
and,118
колекција,55
лекување,65
am,41
албански,98
уметност,10
кариера,168
организам,112
казна,110
varnish,6
близина,156
сеуште,13
општество,146
дневен,16
отсто,68
одмор,114
возење,85
титула,35
кажува,43
учествува,154
смартфон,164
доста,188
приватен,102
мвр,110
големина,73
точно,137
70,2
публика,48
парк,17
пие,4
културен,88
ноќ,142
фаза,13
ана,105
финале,191
прилеп,8
обичен,116
детал,111
посебно,155
централен,99
моќ,67
в,151
неверојатен,102
совршен,24
секунда,35
задоволство,189
народен,180
post,41
индустрија,81
посети,155
заб,114
понеделник,142
продукција,93
екран,44
наслов,53
ај,40
for,138
na,128
маса,114
одржување,169
влијание,13
комуникација,32
создава,13
овозможи,54
јужен,42
килограм,4
чита,40
required,138
поинаков,13
то,125
сподели,53
воен,33
софтвер,44
животно,13
Али,40
w,82
звук,44
расте,78
весник,61
изгуби,151
usb,23
скоро,13
момче,50
тргне,179
дозволи,151
броен,13
грчки,170
создаден,154
возраст,50
учи,20
плажа,165
присутен,132
Америка,42
четврток,142
тежина,4
граѓански,180
моќен,111
пренесува,69
платформа,81
предизвика,69
заштитен,102
посветен,144
mail,113
целосен,54
gb,1
90,2
куче,50
нормален,148
научен,20
професор,20
буџет,68
бегалец,33
фокус,44
поле,151
задача,151
манастир,89
вардар,191
иден,154
додава,157
овошје,21
свеж,21
кандидат,92
надева,151
осум,106
златен,102
страв,199
патник,61
цар,107
com,25
Б,187
сексуален,77
идеален,148
баерн,11
наскоро,154
зголемување,65
сонце,199
с,8
жртва,110
предизвикува,177
небо,199
заборави,29
претстава,69
точен,3
доказ,13
собрание,92
меч,191
куп,191
почитува,43
открива,72
локација,32
напишан,71
тајна,72
близок,13
прочита,71
блог,25
исхрана,4
паѓа,68
пријави,132
слави,151
клучен,62
денеска,142
пошта,113
појава,77
состанок,180
долго,151
автобус,122
обидува,76
согласност,198
трошок,104
vicoteka,50
комплетен,175
започнува,117
volkswagen,186
додаток,97
градоначалник,115
прецизен,44
актерка,51
состав,188
патека,35
штип,8
француски,18
безбеден,54
сув,39
месо,21
Филип,166
јадење,85
фејсбук,25
листа,71
жител,156
избран,70
соопшти,110
чистење,27
разен,135
искористи,29
балкански,98
400,2
дрво,156
php,6
медицински,145
алкохол,4
завршен,24
знаење,85
плаќа,104
економија,81
изврши,151
служба,110
оствари,181
бидете,31
станица,22
далеку,151
подобри,54
болен,77
opel,186
изминат,194
published,41
коло,191
прво,137
инвестиција,81
изградба,152
вклучен,62
хартија,73
зграда,74
реал,11
пакет,140
th,41
одговорен,195
аптека,6
проба,40
обука,20
река,156
филмски,93
седум,106
управување,126
глобален,148
туристички,90
убаво,111
атмосфера,111
салон,154
сообраќај,122
седиште,149
грижи,29
реакција,174
испорачува,140
магацин,140
тркало,46
јајце,119
куманово,8
слаб,4
кревет,165
работник,66
учесник,61
топ,187
унија,180
Хрватска,42
значаен,54
алатка,44
одлично,137
ќерка,50
одговорност,195
чаша,119
лик,88
подготовка,151
десет,106
be,138
вклучи,151
лекар,64
капацитет,184
диета,4
јави,179
вторник,61
поседува,147
неодамна,154
круг,167
мадрид,11
мускул,114
удар,199
слушне,151
значење,85
количина,112
доктор,64
чува,43
стрес,114
промовира,121
линк,113
баба,37
деловен,16
препорачува,43
научник,72
скап,68
којшто,13
galaxy,164
задоволен,189
јасен,38
саем,154
вклучува,43
кујна,165
излегува,151
у,40
американец,124
преговор,195
спаси,179
анкета,180
comments,41
version,6
служи,151
адвокат,115
статус,198
off,41
грб,114
тон,187
сфати,29
mm,1
километар,122
богородица,89
здружение,180
просторија,122
истакне,180
прифати,132
разбере,135
color,41
влегува,76
редовен,16
вработување,66
установа,20
камера,44
сок,21
колега,175
нервоза,199
кинески,154
единица,22
плати,104
собере,151
италијански,98
прашува,76
предизвик,69
уникатен,102
ладен,73
замине,179
posts,41
извести,113
мијалков,115
претпријатие,81
гласен,38
пост,155
викенд,17
настап,48
fields,6
канал,44
успешно,137
marked,6
регистриран,70
наречен,62
неопходен,54
доволен,189
оперативен,49
традиционален,148
black,23
благодари,84
мисла,13
мозок,77
стан,15
директен,102
Италија,59
плаши,29
телевизија,59
ко,175
предност,10
турист,42
бомба,110
dubai,41
бременост,10
молекула,39
повеќето,13
работење,66
ѕид,156
реален,148
емисија,59
конрадконрад,100
продажбаза,100
вино,137
настапи,48
повод,154
машки,178
Кина,42
рм,198
измена,198
Балкан,42
тетово,8
директно,137
смеса,157
2016,154
ум,199
јавува,117
вештина,63
господа,14
патиште,149
Албанија,42
изработен,66
гостува,191
150,2
портал,113
делува,76
фабрика,163
престане,69
спие,114
пиштол,110
креира,121
подарок,127
m,53
мама,41
светлина,144
трик,111
Турција,42
создавање,30
дигитален,148
интензивно,91
моментален,148
лет,142
секојдневен,16
карактер,13
дневно,114
одбере,151
1000,2
чај,21
ranges,6
aspnet,6
сол,21
билет,17
зеленчук,21
боже,14
високо,27
корисен,38
сет,106
преземе,69
бар,37
bytes,6
апарат,44
фан,15
навика,4
арсенал,11
листо,187
автомобилски,186
мед,97
влез,122
разбира,135
Франција,174
турски,94
карта,187
pad,23
одбрана,180
загуби,151
бидети,31
карактеристика,27
фонд,81
радио,160
понекогаш,13
движи,151
часовник,61
подобрување,65
течност,10
сад,73
demisoski,41
da,128
иницијатива,180
доживее,151
остров,42
н.,13
v,103
гориво,46
поминува,117
киселина,112
тренер,11
оригинален,148
250,2
кие,2
реализира,34
пронајде,72
евробалкански,39
размислува,135
плус,187
согласно,198
вкупен,68
регионален,148
српски,94
креативен,49
одбор,134
театар,88
бактерија,77
сонува,117
Сирија,33
c,46
отиде,179
богатство,146
битка,13
битен,102
таблет,164
обвинител,115
плаќање,104
галерија,59
se,128
дефинитивно,137
студио,17
разбирлив,83
експерт,81
канцеларија,180
погон,186
некаков,13
антиќ,191
купувач,140
Њујорк,168
пораз,191
уста,199
фи,125
поен,191
даден,71
море,156
реагира,121
анимација,32
стомак,114
северен,42
враќање,182
најавува,117
датум,71
nokia,164
задржи,151
планина,156
примена,193
длабок,111
затвор,143
мир,14
писмо,71
изработка,66
девојче,50
развива,135
лист,27
водечки,170
литар,103
брза,36
пар,127
долен,73
машина,73
зема,151
де,125
минато,13
фудбал,187
хит,48
многумина,13
нем,199
составен,188
способност,10
намален,148
историски,88
претставен,154
човеков,180
aforistiqa,53
подготви,151
камен,133
купување,65
Британија,42
остава,199
верски,94
236,6
повик,113
аудио,44
one,164
клетка,112
припаѓа,132
поднесе,198
возрасен,38
близнак,127
затворен,143
брод,72
риба,119
вкупно,196
пад,68
приведен,110
традиција,174
email,25
вкусен,21
четврти,154
снима,93
негативен,49
нарекува,177
патува,43
признае,132
практичен,171
заинтересиран,91
зима,4
подобрува,43
кино,17
употребува,27
луксузен,165
струмица,8
јасно,137
g,82
вера,14
with,138
бод,191
внесе,151
православен,89
лажица,157
насилство,146
алфа,154
досегашен,24
browser,6
известување,45
техника,100
спречи,151
намера,29
мртов,199
дејност,10
временски,172
дизел,103
зимски,94
тренинг,114
сѐ,13
детство,146
доверба,67
среда,142
крвен,77
za,128
вбав,111
структура,152
седи,50
посетител,155
однесување,45
штета,198
оброк,4
повика,151
трговски,161
мирис,97
димензија,46
несреќа,142
правда,198
постојан,155
read,25
класичен,116
пристигне,132
должина,73
градежен,152
турнир,191
академија,20
аналитичар,180
организиран,34
примерок,193
роди,50
осигурување,140
ете,107
кредит,104
реализација,32
Бразил,42
губи,151
марка,87
седница,22
фати,179
Шпанија,42
уметнички,79
основан,28
пушти,179
љубител,130
l,82
стандарден,46
институт,20
напушти,179
зависи,151
сообраќаен,122
територија,42
пролет,55
гајле,40
бој,139
маска,39
повреден,142
операција,80
снимање,30
секојдневно,137
дозволува,43
сопственик,140
my,138
апостол,89
изграден,152
thu,31
говор,195
инфекција,77
котевски,7
редовно,137
ефективен,49
сретне,151
грижа,67
кочан,8
занимава,72
к,154
истовремено,133
Борис,166
age,6
генерален,99
роденден,127
атрактивен,49
кичево,8
Париз,17
прими,132
безбедносен,54
присуство,146
оган,157
бидејки,13
околина,27
600,2
орган,198
лично,137
стратегија,81
предвид,69
bug,6
изведба,163
sony,164
зона,42
шеф,115
почитуван,71
2000,2
добиен,24
замени,151
доведе,151
benz,186
avoid,6
судски,198
ios,164
застане,179
источен,3
youtube,25
музеј,88
нато,180
under,138
храм,89
опозиција,92
преден,54
информира,121
максимален,46
r,53
некаде,40
стори,181
светол,144
гласа,92
plus,164
дизајниран,70
струја,122
симптом,77
постоење,155
итн,44
пријавен,132
избришан,113
наведен,71
охридски,94
фустан,139
населба,8
протест,92
нега,39
говори,195
pinterest,25
смисла,13
сигурност,10
слично,137
2002,28
says,53
ад,81
исполни,151
базиран,70
вечен,62
ноќен,114
одигра,191
војник,61
напред,54
утро,142
потрошувачка,68
странство,146
снимка,110
одвива,122
Словенија,42
технолошки,178
студентски,20
старт,35
менаџер,187
надеж,14
калорија,4
терапија,64
крие,167
анатомија,77
вклучувајќи,158
постер,155
вежбање,114
ослободи,29
вечерва,142
дожд,122
истакнат,188
сопственост,10
назад,151
реанимација,80
Лондон,35
закана,33
свадба,127
пиво,119
заболување,77
шпански,98
билка,97
победник,61
not,138
чуе,14
рецензија,93
is,138
едукативен,49
општествен,184
членка,180
поддржува,169
пребарување,65
немој,40
завршува,76
облик,111
nissan,186
клима,46
објавува,117
тестирање,120
ситен,102
влакна,112
буквално,137
формула,35
your,138
прати,182
зависност,10
заден,46
свесен,38
аранжман,17
полноќ,142
оружје,33
прослави,151
плод,119
леб,21
чоколадо,21
шоу,123
мисија,59
достави,71
напредок,54
гоце,166
бран,70
заштити,27
опасност,10
via,6
судија,9
совлада,191
љубовен,16
joomla,138
таблета,164
врти,151
горен,131
законски,198
крст,167
процесор,1
посакува,177
почувствува,95
општински,145
приход,68
меморија,44
lg,164
потрошувач,140
разговара,195
кориснички,79
статија,59
сопруг,127
обично,137
ка,190
сопруга,127
Албанец,124
бизнисмен,115
изборен,92
настапува,76
htc,164
горе,40
кс,103
градина,160
предвиден,198
првпат,154
базен,165
почине,50
троши,68
опасен,38
добитник,74
уметник,61
достапност,10
архитектура,88
гастроентерохепатологија,108
изложба,88
формиран,70
гаранција,174
потпише,187
погрешен,24
сончев,142
оториноларингологија,108
очигледно,137
обид,110
бега,199
компир,21
висина,104
устав,198
Ахмети,115
евтин,68
библиотека,20
администрација,32
реалност,10
х,48
притоа,132
цигара,4
сојуз,180
рекорд,35
принцип,132
продолжение,93
кора,157
споредба,26
прилика,132
тери,181
термин,71
австралија,59
share,138
пијалок,21
сл,165
tag,41
важи,151
потенцијален,148
застрашувачки,176
Индија,9
десен,38
испорака,140
ford,186
800,2
h,53
краен,167
тестенина,21
режим,92
звонко,53
бул,35
цврст,67
образовен,20
дестинација,32
демократија,92
замисли,29
учење,85
Австрија,59
домаќин,191
насока,20
опремен,133
било,13
путер,157
so,128
умре,107
мака,190
испит,20
повлече,151
код,175
списание,71
дели,151
контролира,121
манчестер,11
косово,33
собира,121
блиску,13
споменик,88
vo,128
штом,40
замена,187
2005,28
click,138
will,138
злато,156
вишок,4
слободно,137
гурман,21
мигрант,33
пронајден,72
испорача,140
лозинка,113
список,71
езеро,156
асоцијација,32
темен,133
откриен,72
воведе,151
прикажува,132
допрва,130
забележува,43
објаснува,117
ferrari,186
suv,186
50727,40
население,122
штити,27
утврди,198
наведува,147
политичар,180
kако,13
убие,110
нели,40
мек,39
внимава,4
пријатен,102
критериум,184
наутро,114
онлајн,113
насловен,16
исламски,33
идентитет,184
спиење,85
исполнува,117
помисли,29
перформанс,46
радост,14
постигнат,155
кривичен,198
матичен,171
page,41
исус,107
прст,73
фрли,179
потекло,159
изгради,152
состои,97
иновативен,49
загине,110
пласман,191
поставува,155
остаток,72
синоќа,142
урбан,15
реклам,44
monty,56
туризам,81
дејство,146
интересира,91
снег,119
бе,40
деценија,106
транспорт,197
воздушен,33
искрен,131
крем,39
масен,38
гилиам,100
плоштад,88
toyota,186
правилен,4
Ал,33
убиство,146
конкуренција,174
исклучително,137
волја,14
twittershare,25
утрински,145
peugeot,186
конкретен,102
ii,53
прав,119
исполнет,188
стапка,68
војска,33
див,36
венче,127
напор,67
бања,165
facebookshare,25
ефикасен,38
аспект,184
корупција,92
активно,19
коска,190
минхен,11
кол,175
одделение,20
сокриен,53
спроведува,147
вообичаен,95
соработник,66
банкар,37
славен,154
род,14
слава,14
избегнува,117
стартува,35
британец,36
непријател,199
копче,44
докаже,151
75,196
полициски,110
брег,156
вреден,54
индустриски,81
бразилски,36
кабел,44
струга,8
вграден,152
2004,28
39428,31
рерна,157
ексклузивен,154
подрачје,122
емоција,174
достава,104
шо,40
сместен,102
шминка,139
нијанса,139
специфичен,116
измеша,157
сити,11
наследство,146
презентација,32
уставен,198
битолски,166
надлежен,198
back,25
располага,78
спроведување,96
колкав,68
објасни,29
марија,87
абе,40
view,138
вина,13
поп,48
длабоко,13
телесен,38
полека,151
вљубеник,130
духовен,16
поврзува,43
renault,186
гигант,187
бранко,115
формира,121
градинка,160
медиумски,180
you,138
интернационален,148
камат,68
бесплатно,113
пее,48
Гора,42
спремен,133
грев,14
pro,5
павле,89
високообравен,20
празен,40
недостаток,67
пропушти,179
регистрира,113
препорака,69
отпад,122
may,41
страшен,24
сакан,127
porsche,186
демократски,92
стрип,93
ограничен,3
слој,73
дуел,191
archives,41
соочи,29
детален,148
мина,154
конкурс,20
потекнува,117
уништи,179
витамина,112
забавен,114
протеин,112
спрема,151
премиера,93
like,25
дуи,92
пресврт,69
федерација,32
пејачка,123
брани,36
ресурс,81
тенок,73
читател,71
прикажан,132
андреј,86
затвори,143
сланина,21
регистрација,32
тесто,157
внатре,199
девет,106
археолошки,178
мода,55
индивидуален,54
испратен,182
жал,13
изненадување,96
применува,193
благ,84
гарантира,150
свест,67
телефонски,172
материја,27
обрати,182
значително,137
нокт,39
стакло,73
признание,74
развиен,135
доаѓање,30
имот,104
мраз,119
одржан,169
free,138
брачен,127
арен,101
ne,128
up,138
агол,73
ретко,13
mini,164
поврзаност,10
усна,39
сума,104
играчка,190
амбасада,180
низа,13
исхран,4
службен,198
фантастичен,171
смена,151
пробиштип,8
јапонски,172
повреда,187
лоциран,70
главно,137
атланта,191
активист,19
зло,14
предавање,20
резолуција,1
нафта,68
метода,64
благодарност,84
вип,53
емаил,113
младински,145
comment,41
пејач,48
отворање,129
дизајнер,55
исток,42
маст,112
сегмент,154
избира,121
др,125
лансира,121
горан,15
aug,41
скопје,125
2001,28
игор,166
овластен,140
вљуби,130
посака,155
данок,104
аналиг,81
ангела,89
filed,41
труди,29
берза,68
тра,197
сигнал,44
истакнува,117
кредитен,104
телевизор,44
кадар,20
успева,29
тава,157
некако,40
редок,54
апартман,165
продаден,68
кола,175
99,2
авантура,111
погоди,151
брисел,180
Унгарија,59
ефикасност,10
Босна,42
илјадници,72
достигне,151
just,75
t,53
светло,144
нафтен,68
објавување,45
мост,156
џон,168
лимон,21
витамин,112
опис,71
фунта,187
одбие,187
агент,168
Велика,42
манифестација,32
правилно,137
архитект,88
компонента,46
потенцијал,159
акцент,184
тоше,48
случување,65
120,2
просек,68
вин,113
велосипед,114
пратеница,92
сними,48
кисел,119
раѓање,30
мирен,131
продаде,68
почетна,100
ставен,188
професија,20
непријатен,199
престој,69
инвестира,150
шведски,94
помогнат,194
трговија,59
поставување,126
лани,68
формирање,120
700,2
блитва,21
роман,15
печатење,44
режисер,93
печат,182
износ,104
погоден,122
спротивен,49
прекине,69
апсолутно,13
козјо,21
ч,142
воедно,137
сеќава,29
доза,112
меѓутоа,13
потполно,159
јунајтед,11
потроши,159
go,128
спречува,43
сестра,50
противник,61
address,138
пластичен,171
штедење,85
дополнително,151
бик,61
поврзување,65
набавка,81
нападне,179
двор,165
gallery,138
mobile,164
od,128
спб,113
блиски,13
навивач,187
skip,21
медал,63
сериозно,137
армија,59
својство,146
финансија,81
растение,97
заборава,29
меша,157
фрла,199
штетен,102
браќа,107
пракса,20
циклус,20
легендарен,168
mi,128
лежи,151
соочува,43
стипендија,9
свештеник,61
лента,73
пече,157
расположение,78
39426,31
комитет,184
завршување,45
Белгија,42
пауза,142
медицина,64
извади,151
