word,cluster
ниво,492
опсерваторија,629
ниту,538
гледиште,61
област,520
премиер,130
пет,138
добро,476
направи,515
првенство,442
контрола,371
петок,42
км,128
целосно,476
партија,386
износ,719
англиски,708
користење,349
форма,689
употреба,371
близина,775
пати,189
право,220
освои,691
km,128
народ,566
јулијански,498
Александар,712
почеток,729
книга,718
Груевски,712
влијание,442
pm,176
недела,42
style,646
am,176
политички,426
енергија,5
функција,762
прави,55
себе,538
2000,34
политика,114
училиште,259
изграден,151
шест,138
Британија,98
for,395
човек,404
промени,463
друг,573
површина,213
веднаш,622
награда,361
2003,34
заштита,371
случај,729
м,397
on,136
малку,778
албум,501
води,68
движење,547
вредност,604
40,176
align,646
песна,718
тема,771
Америка,275
напад,159
31,176
проблем,729
победи,478
секогаш,538
среда,42
by,136
татко,200
Балкан,98
Југославија,98
толку,778
доаѓа,796
музика,46
соработка,197
син,200
обично,538
после,525
сила,689
можност,147
Шпанија,98
пласман,478
театар,46
главен,230
историја,466
Џафери,498
главно,476
бара,515
образование,661
никогаш,622
дава,55
колку,461
1996,351
огласи,102
земе,667
однесува,796
лево,83
Охрид,418
натпревар,735
поддршка,147
тим,754
Албанија,98
промена,762
сум,660
речиси,549
зад,419
тука,461
de,711
09,176
кариера,22
победа,478
боја,306
заедница,520
жена,167
американски,708
сака,606
389,555
месец,367
храм,776
год,70
x,725
ера,629
тек,729
опција,147
надвор,267
is,725
ли,135
жени,217
Англија,98
Париз,98
потекло,442
00,176
таму,461
состои,796
простор,769
1999,351
процес,729
Иванов,712
категорија,520
овозможува,68
Кина,275
храна,485
стил,484
дом,562
серија,718
повеќето,217
45,176
следниве,217
семејство,442
половина,549
1991,351
низа,217
значење,308
мајка,167
текст,428
кратко,525
регион,269
владетел,13
тело,442
рече,252
моќ,537
отколку,538
Софија,70
четврток,42
Црна,98
рок,11
Лондон,98
девојка,369
жените,56
совет,90
center,646
1998,351
јас,660
страница,718
ние,461
олимписки,615
нарекува,86
смрт,287
борба,114
text,172
посебен,455
втор,735
ти,443
нас,461
економија,789
крал,13
лице,101
стане,449
претходно,622
пристап,769
населба,520
понекогаш,538
Гора,98
пишува,511
if,731
всушност,538
последен,573
клуб,754
успех,782
оди,396
банка,520
издание,412
програма,197
објави,515
05,176
суд,90
Африка,275
добива,691
заради,538
линија,519
дојде,608
цели,463
државен,636
округ,269
оружје,442
44,176
итн,98
наместо,538
знаење,279
светски,345
комитет,90
1994,351
оглед,538
постојано,189
избран,514
прашање,324
француски,708
проценува,125
војска,393
возраст,287
Њујорк,98
германски,708
врати,623
статија,718
image,172
брзо,317
можеби,538
1992,351
уметност,466
вкупно,549
даде,515
брат,200
200,554
вклучува,55
прво,406
средина,689
позиција,689
носи,55
Велика,98
35,176
Хрватска,98
писател,129
комисија,197
Азија,275
с,397
population,254
1997,351
зборува,513
економски,426
закон,215
доволно,476
e,28
училишта,463
мал,25
производство,661
височина,719
фаза,371
верзија,718
титула,22
лично,39
заврши,616
должина,719
Кирил,712
посебно,737
првпат,622
мажи,411
33,176
1990,351
мрежа,8
Белград,98
теорија,413
1995,351
or,725
состав,90
наречен,86
империја,520
обид,606
универзитет,588
живее,107
факултет,588
лига,22
веб,424
соопшти,163
милениум,629
празник,786
двајца,411
грешка,762
љубов,379
поле,737
зошто,461
гледа,321
избор,120
одлука,147
from,617
знае,421
04,176
албумот,501
знак,566
right,646
руски,51
слика,718
слики,217
1993,351
список,3
left,646
дозвола,234
добра,228
then,598
добие,449
local,598
46,176
http,325
доста,778
грчки,471
традиција,466
седиште,259
Косово,98
сабота,42
дозволено,316
лесно,377
ул,397
турнат,102
најде,667
Индија,275
исклучиво,61
раст,570
32,176
план,729
t,725
брои,213
²,128
британски,708
ништо,563
откриен,100
place,141
стои,796
Зоран,712
проект,729
веројатно,622
name,172
543,498
753,498
622,498
решение,378
маса,170
продолжи,616
поглед,566
материјал,205
брани,399
растојание,719
Полска,98
51,176
големина,549
покажува,797
сѐ,344
историски,715
i,28
42,176
5509,498
3760,498
момент,729
2637,555
нормално,192
модел,253
Јапонија,275
4750,347
2697,629
степен,782
учество,672
нирвана,104
притисок,729
интерес,769
територија,520
at,714
полиција,393
изградба,305
општество,442
08,176
создавање,350
60,433
d,725
одбрана,393
наследник,200
херој,95
куп,615
https,325
цена,604
седум,138
lat,422
музички,345
појава,762
струја,261
победата,478
Џорџ,384
дете,545
тешко,377
единица,520
север,269
трка,22
потекнува,796
појави,796
причина,40
играч,754
министер,90
тип,410
директно,39
пријател,200
вторник,42
станица,519
34,176
превоз,640
уредување,349
професор,588
width,646
канцеларија,365
близу,608
армија,520
исток,269
65,433
навистина,778
извор,398
југ,269
покраина,520
облик,559
в,397
предлог,539
удар,159
скоро,549
with,462
000,554
очекува,616
средба,165
воопшто,538
писмо,412
врши,55
гол,2
признава,0
бизнис,614
39,176
спречување,156
80,433
title,172
причини,463
види,421
чест,165
етапа,762
директор,496
парк,562
зголеми,507
зголемување,350
Филип,384
предвид,500
Канада,98
еднаш,622
date,650
температура,485
кревет,632
41,176
востание,442
граница,520
вештачки,619
1984,351
Путин,712
повод,535
Австрија,98
настапи,244
случува,796
чело,186
потреба,147
1989,351
роман,428
награди,361
поезија,466
ризик,782
47,176
свој,455
музеј,776
36,176
млади,411
пазар,152
болница,74
брзина,683
здив,512
случи,664
1988,351
структура,689
токму,538
03,176
медал,361
можно,377
запад,269
останува,634
безбедност,683
фудбалер,754
вчера,42
ширина,719
Солун,98
продолжува,616
оргазам,56
ќерка,167
следи,55
та,135
странски,708
фестивал,745
утре,42
извршување,672
досега,622
55,176
затвор,43
брег,238
литература,466
слобода,497
советски,51
cm,433
согласност,438
италијански,708
појавува,796
макар,563
коло,478
остане,634
јасно,377
управување,186
репрезентација,22
area,422
статус,782
1980,351
изгледа,778
мир,497
Владимир,712
ѕвезда,22
криза,780
одржува,244
финансиски,112
n,725
високо,492
информирање,349
компанија,614
европски,708
1981,351
ке,443
осум,138
Египет,275
десет,138
д,397
донесе,515
полуостров,269
враќа,396
01,176
дома,525
годин,629
настан,729
р,135
Берлин,98
долго,525
поет,129
решен,225
екипа,22
500,554
личност,40
нуди,354
јавно,39
поправи,623
висок,25
90,433
барање,245
48,176
сателити,122
др,135
зависност,653
38,176
37,176
еве,461
активност,772
финале,478
code,422
застапник,448
владеење,266
Б,397
70,433
намалување,273
w,725
јавува,796
58,176
02,176
Босна,98
архитектура,466
одговор,729
1986,351
екс,555
59,176
поранешен,183
секретар,90
бои,306
Романија,98
друштво,412
царство,453
57,176
издржи,507
предавник,102
превземање,352
манастир,27
оддалеченост,719
1985,351
однесување,279
53,176
знаме,308
значително,317
приказна,718
создава,55
617,555
наука,789
сцена,22
дијаметар,719
физика,789
конечно,622
служба,147
археолошки,715
top,646
1987,351
о,135
300,554
онлајн,320
684,555
тврди,797
07,176
истовремено,538
1000,554
помогне,507
поени,2
претежно,61
чиј,455
Бразил,98
слично,737
почнува,396
анализа,197
дејност,689
вистински,455
точно,377
исфрлен,94
камера,261
внимание,191
локал,169
реемитување,352
река,327
Унгарија,98
одржи,244
1945,7
претепа,674
стапка,780
опфаќа,213
3109,555
листа,718
некогаш,622
верува,797
долг,62
3110,555
класа,520
пол,138
означува,796
повлече,515
Мартин,384
посета,84
важно,377
физички,715
облека,581
индустрија,648
весник,741
смисла,689
искуство,279
лансиран,151
национален,636
49,176
2400,555
43,176
едноставно,192
зависи,653
движи,630
birth,141
глас,150
карактер,566
труд,769
1900,738
глава,170
заеднички,426
1971,763
отворено,39
круг,120
насочен,82
одреден,573
сопственост,368
независност,438
сосема,778
предизвика,68
обезбеди,515
зголемува,103
1982,351
поврзува,630
унија,520
54,176
акција,393
леќа,284
автор,373
подрачје,259
опрема,305
болест,287
турски,51
вие,461
депримира,632
сакал,606
меѓутоа,538
наслов,428
каже,421
годишно,189
трговски,426
револуција,386
добар,761
седница,771
нарече,86
Оли,632
сметка,604
никој,461
создаде,515
открива,396
52,176
завршува,396
академија,520
ситуација,689
сојуз,292
премногу,778
локалитет,100
негов,455
слободно,39
примена,371
амбасада,520
дрво,439
link,172
ама,216
овозможи,515
рака,467
филмски,345
Вашингтон,98
сателит,122
400,554
Швајцарија,98
растенија,435
1961,763
турнеја,22
Борис,712
as,725
Кореја,275
правец,729
отворен,151
камен,360
бомбаш,639
одржување,672
барем,461
зграда,305
иднина,147
технологија,789
составен,168
природа,689
наследство,442
1970,763
сингл,501
кино,753
120,554
дизајн,253
Ирска,98
сеуште,622
56,176
успешно,476
нека,461
1972,763
радио,680
1983,351
1979,351
1944,7
добри,217
основан,151
подобри,507
собрание,442
светлина,5
српски,708
делумно,476
1976,763
1968,763
школа,161
тренер,496
насока,689
b,725
изглед,243
релативно,778
be,725
продажба,224
1975,763
ефект,769
база,689
споредба,549
превод,428
фудбалски,345
сала,577
сопруга,167
фудбал,754
ист,333
служи,796
1978,763
терен,495
градба,305
претстави,515
Израел,98
плата,604
членка,520
Карл,384
брак,167
ветер,211
врв,495
учествува,565
актер,373
овде,461
контакт,513
карта,83
ди,380
постапка,483
таков,573
подобрување,350
мислење,442
1928,738
Словенија,98
креаторка,1
мнозинство,442
ќелија,527
Истанбул,98
режим,154
странство,98
висина,719
северно,775
1974,763
занимава,55
производ,769
влезе,608
дал,240
кафе,624
year,650
1973,763
комбинација,762
битка,393
милијарда,765
гради,623
1960,763
шума,550
вас,461
менува,103
желба,147
волк,222
1941,7
замена,173
трговија,648
Атина,98
1969,763
1920,738
бугарски,286
воедно,538
поврзан,278
сок,560
остров,460
зашто,538
мера,40
1977,763
маж,768
лик,187
настап,501
Виена,98
улица,519
објавен,32
потреби,463
силно,476
убиен,94
мошне,778
режија,753
квалитет,782
издаден,32
етнички,426
Методиј,588
et,711
75,433
временски,692
total,422
девет,138
претставник,90
единствен,573
езеро,259
трет,735
турнир,717
женски,345
автомобил,651
телевизија,680
симбол,308
06,176
бесплатно,264
наведува,797
v,725
притоа,88
Белгија,98
комуникација,8
назад,24
реакција,762
платформа,689
мисли,779
отвори,242
утврди,421
сообраќај,640
одбор,90
сестра,167
чекор,729
напушти,515
фотографија,718
став,566
Сирија,275
изврши,515
сам,779
Херцеговина,98
1967,763
воен,636
p,725
војвода,13
1913,738
предизвикува,68
not,752
одговорност,147
меѓувреме,622
намалува,103
150,554
лидер,448
конгрес,451
сектор,90
1905,738
1964,763
телескоп,499
доведе,515
започне,616
уреди,491
чини,461
опишува,500
анонимно,412
конференција,771
1912,738
задача,147
живо,680
религија,466
гитара,81
y,725
содржина,718
населени,217
македонско,737
џамија,37
софтвер,666
важен,603
присуство,245
концерт,501
оддел,90
самотник,404
намали,507
капацитет,769
професионален,636
website,325
назначен,514
согласно,539
1965,763
капела,37
формира,55
сигурно,377
идеја,689
композитор,373
алтернатива,147
спортски,345
имот,368
рак,374
an,725
this,536
последица,796
одвива,55
Ердоган,760
конкуренција,22
политичар,130
говор,150
шпански,708
намера,147
фон,384
that,752
час,765
1963,763
помага,68
у,113
вредно,737
смее,606
ретко,538
формирање,350
зона,520
постоење,175
l,725
метод,215
Ал,397
дожд,211
одлучи,515
употребува,55
1940,7
type,172
казна,764
династија,520
дели,633
здравје,101
1948,763
кампања,114
универзитетот,588
ноќ,165
род,673
влијае,68
порака,718
1903,738
Виктор,384
извештај,3
хороскопски,499
враќање,156
прогласен,65
are,752
map,141
минута,2
постепено,317
далеку,778
влез,316
положба,689
голотија,379
патување,84
крст,776
отсто,367
елемент,566
оти,461
Аргентина,98
секс,56
слободен,264
насилство,304
домаќин,244
УЕФА,478
изведба,46
среќа,497
мост,238
развива,270
пренесува,796
поставен,32
деби,501
сличен,17
Ахмети,760
преговори,292
Едвард,384
метал,11
комбе,640
74,433
драма,466
побара,515
официјален,183
библиотека,282
поминува,630
статистика,789
background,646
албански,708
делириум,86
прифати,515
источно,775
канал,238
транспорт,640
граничи,213
крв,16
циклус,729
првак,615
доаѓање,30
тежина,683
орбита,499
воздух,188
1951,763
единствено,39
стадион,562
потврди,759
продолжение,412
револуционер,129
договори,292
социјална,228
solid,646
min,422
слава,379
разликува,796
пораз,478
христијански,743
дискусија,771
најави,515
кожа,170
придонес,769
азбука,466
римски,471
честички,480
поседува,55
1966,763
водство,442
прикажува,55
возач,651
предност,683
понуда,604
клима,689
прими,515
function,254
достигне,342
прогнозира,616
чие,737
кажува,797
уметнички,732
ѕид,776
1943,7
латински,471
1946,7
планински,495
тешки,454
интервју,741
сакам,660
сајт,424
c,725
хрватски,708
корист,147
додаде,252
парламент,130
одговори,252
гимназија,520
популација,114
забава,535
институт,90
влегува,396
1956,763
учење,279
излезе,515
закана,393
bar,353
одговара,0
публика,22
република,520
1918,738
апликација,8
користејќи,721
затворен,94
return,598
ширум,492
напредок,729
секако,538
1924,738
пола,549
првично,622
император,13
годинава,367
рекорд,615
location,254
криминал,523
техника,483
милион,765
западно,775
јавен,264
доказ,759
ван,384
комора,527
земјотрес,211
зафаќа,213
обезбедува,55
спорт,615
Чешка,98
постигне,449
вечер,42
Тито,712
обезбедување,245
месо,179
море,506
локација,689
додава,797
технички,715
млад,407
соба,632
значаен,603
вкус,560
end,650
пишување,279
бр,433
слој,205
1950,763
1962,763
претпоставува,796
исклучок,402
загуби,382
среден,559
см,433
плоштад,562
пад,570
јавност,524
организира,244
користел,240
недостаток,761
na,28
сместен,151
дворец,562
грб,591
проширување,350
пејачка,1
лето,582
наскоро,622
марихуана,329
рефлекторски,112
димензија,689
силен,430
магнитуда,102
посветен,168
редовно,189
приближно,549
вика,86
промоција,371
направен,168
натаму,538
победник,478
краток,183
природен,401
партнер,200
некаде,461
мерка,40
злато,361
шпиониран,151
спречи,507
телефон,363
брод,460
важи,125
уапсен,94
тврдина,37
сл,711
УНЕСКО,351
обидува,606
тројца,411
активно,39
момче,545
подготовка,672
наспроти,792
администрација,197
гас,631
велосипедист,373
зема,396
фонд,769
пренос,680
879,137
илјадници,138
учесник,373
f,725
размена,371
1952,763
држи,561
осигурување,416
дополнително,378
фабрика,282
должи,796
лежи,278
партиски,426
1942,7
блиску,608
машки,345
дејство,442
седмица,718
тече,327
режисер,753
поп,11
silver,646
id,725
состанок,244
основно,406
обука,197
новинар,130
спроведување,672
земјиште,368
попис,3
дијалект,601
техники,463
дефинира,500
соодветно,378
бели,306
1936,7
it,725
вида,290
некропола,37
исполни,515
alt,389
меч,735
преглед,3
капитал,152
1953,763
анг,12
пораки,363
пораст,570
ослободување,156
излегува,396
сина,306
имаа,622
чета,393
фамилија,167
учител,295
почне,616
масло,533
Али,760
принцип,215
Авганистан,275
мандат,120
ознака,527
тврдење,413
управа,520
конфликт,324
цени,301
кула,37
leader,288
реши,515
рамнина,643
стави,515
градина,365
широк,559
плати,526
каков,573
фактор,603
звук,11
богатство,442
решавање,350
пуч,159
1939,7
имам,660
код,77
домашен,735
планина,550
способност,537
именуван,444
жител,249
генерација,520
шампион,615
правда,497
микро,666
пејач,373
you,310
благодарение,270
исхрана,485
патријарх,285
мисија,520
произведува,55
la,711
дух,566
к,397
уредник,741
птица,222
израз,566
говори,150
браќа,411
расте,342
електронски,155
полуфиналето,478
1908,738
збирка,718
реализација,371
1927,738
data,172
no,725
термин,566
1955,763
чувство,442
провинција,520
стар,745
кратки,454
претпријатија,614
r,725
1949,763
суета,203
жал,538
вози,651
неодамна,622
вработување,416
возило,651
ОН,397
изработка,672
пратеник,130
зрачење,5
1957,763
широко,492
фрли,726
закани,764
повреди,690
ч,397
човечки,619
збогува,674
објаснува,797
elevation,422
en,711
отпад,663
1959,763
животно,101
меѓународен,636
пр,397
топ,11
огромен,25
идентитет,566
аеродром,640
1904,738
1954,763
одмор,84
колеџ,588
народен,745
вино,346
аспект,769
250,554
уметник,373
срце,453
услов,470
1947,763
color,610
градски,286
кандидат,120
бенд,11
заменик,90
целина,689
прилично,778
живеење,266
медицина,789
хит,501
бран,159
постави,515
63,433
density,422
98,433
рамка,689
контекст,566
извршен,514
документ,3
комплекс,562
приватни,217
посети,84
k,725
64,433
работење,416
стратегија,689
национално,492
Даниел,384
иницијатива,147
do,28
измени,463
табела,83
книжевност,466
1922,738
sec,353
поддржува,565
срцев,362
одигра,244
1919,738
1930,7
исклучително,778
пропаганда,114
објавува,55
несреќа,690
изјава,718
опасност,578
телевизиски,345
потрага,419
просек,549
концепт,215
одговорен,45
укажува,797
забележува,797
page,325
95,433
сретне,513
ла,380
поднесе,515
разбира,461
добивање,245
порта,37
goals,647
подобар,17
институција,520
појас,559
сликар,295
дозволи,515
помине,608
Викторија,384
нето,604
различен,243
нивоа,463
викенд,745
ваков,573
поделен,168
1923,738
отворање,672
штета,578
бидете,217
киселина,218
медицински,715
доверба,683
двор,267
пауза,22
објасни,500
членство,442
наредба,234
обработка,371
математика,789
убаво,192
опис,3
информација,718
убиство,304
функционира,270
изрази,597
повреда,690
истрага,523
патека,519
Монголија,275
филозофија,466
арапски,51
меѓусебно,737
наводно,523
лошо,15
спрема,556
датум,786
раководство,186
till,686
федерација,520
студиски,112
страв,210
стр,105
географски,715
бори,399
важност,683
1926,738
поим,638
создаден,168
чин,159
задоволство,442
тест,729
непосредно,39
културно,737
правило,48
данок,152
спротивно,377
става,623
актерка,1
1925,738
штити,68
орган,90
приклучи,313
настапува,796
истакнува,797
покаже,421
млеко,164
сопруг,200
оган,188
т,135
продукција,753
1934,7
суди,655
спаѓа,213
автоматски,692
буква,527
шеф,496
600,554
адреса,8
добитник,373
длабоко,778
лекување,74
денешен,455
индустриски,112
сон,635
72,433
морал,606
маичка,581
вака,461
1933,7
mi,725
палата,577
папа,285
операција,74
печат,741
пар,291
club,172
спектар,480
л,135
бесплатен,264
дозволува,68
продуцент,496
помогнат,507
архитект,295
1921,738
1929,7
1932,7
long,422
rank,422
куќен,334
јато,499
Алберт,384
почит,497
критика,524
da,28
варијанта,527
85,433
коска,170
многумина,411
датира,100
1938,7
претстава,689
g,725
Западен,154
сигурност,683
борец,129
изложба,771
снимка,718
наменет,151
Тракија,275
запис,3
преврат,102
количина,485
стаса,608
default,172
активен,158
внатре,267
водач,448
чекори,463
одличен,243
п,397
снег,211
градоначалник,90
рамо,6
околина,550
повик,150
командант,89
курс,588
културен,636
портал,424
can,752
премин,238
средство,442
сериозно,192
судир,159
бог,790
собирање,558
богата,662
агенда,114
1896,738
дваесет,138
1878,198
инструмент,81
template,536
77,433
зеленчук,284
наслови,428
авион,122
подршка,147
убавина,379
оствари,449
der,202
назив,3
традиционално,737
почнувајќи,734
стан,562
одлично,476
остварување,350
галерија,718
остави,515
нејзин,573
1937,7
асоцијација,520
јачина,5
одреди,500
понуди,515
коњ,548
независно,653
златен,361
постигнат,292
успева,606
самоуправа,520
постојан,761
82,433
демократија,386
друмски,345
алатка,181
подразбира,796
издавање,672
финансирање,416
отпор,566
целост,61
1917,738
менаџер,496
хартија,533
бел,591
1901,738
волја,497
62,433
презема,611
претставен,168
гласање,120
минува,630
кинески,445
количество,442
прилог,3
обединување,750
score,383
оставка,236
општо,492
шоу,680
осуден,94
тренд,729
death,141
des,649
1902,738
крило,185
Кипар,98
останат,634
атмосфера,689
сé,344
митологија,466
дефиниција,762
расправа,771
value,598
пракса,197
маркетинг,253
колекција,718
споменик,776
следење,349
корисник,424
освојување,30
салата,179
равенка,762
загадување,751
800,554
насекаде,492
творештво,412
црн,591
180,647
1935,7
компјутер,666
кола,365
вест,718
вo,724
невладина,520
инвеститори,614
пиварница,282
потенцијал,769
1910,738
мраз,472
третпат,373
одделение,412
машка,228
даден,32
султан,13
size,172
престолнина,520
шанса,147
трансфер,152
мотор,651
Смит,384
сума,604
стотици,138
основач,97
доведува,68
дивизија,22
туризам,661
темели,37
Анкара,760
престој,84
основен,455
компјутерски,692
чува,667
коса,581
61,433
популарност,772
туристички,112
1914,738
генерално,492
тајна,228
планира,515
сирење,179
третман,74
used,752
збир,468
полноќ,42
влакна,695
студија,197
музичар,373
амбасадор,130
надеж,497
бомба,393
пазари,614
носител,496
плоча,527
паѓа,396
применува,55
снимен,168
стандард,782
кралство,442
пристаниште,259
хемиски,715
снимање,349
кујна,179
u,725
планирање,672
откривање,30
судија,90
рано,525
напред,24
доба,466
mm,725
епизода,432
соло,81
1931,7
блиски,217
живи,217
локално,492
комедија,280
жив,65
yes,172
1907,738
задржи,667
уред,491
минато,235
извршува,55
линк,424
потег,729
изгради,276
number,598
повика,515
раѓање,56
издаде,515
делегација,520
натпреварување,478
1906,738
приказ,83
q,725
уништување,30
емисија,680
дрога,329
заборави,664
здравство,661
разбирање,279
стигне,608
доделува,55
шаблон,3
искористи,515
користен,444
процент,782
избега,488
формиран,151
станат,449
изведува,55
организиран,82
поставува,55
110,647
штрајк,451
забележи,421
болка,210
рута,519
алкохол,329
признание,220
first,650
списание,412
прикажан,168
опсег,782
објаснување,279
Исланд,98
формата,689
грижи,321
испрати,515
долж,519
list,172
очигледно,538
отфрли,655
услуга,8
1911,738
споделување,349
инспирација,379
140,647
mod,598
губи,103
купување,416
верски,743
трето,406
66,433
сопственик,255
плаќање,416
спаси,131
карактеристика,40
68,433
доктор,47
гранка,520
успешен,140
спроведува,55
искачување,547
se,28
административен,636
продава,224
поврзување,350
формат,3
издава,55
Лука,712
гребаница,690
генерал,89
лекар,47
документација,371
животен,455
произлегува,796
пијано,81
одржан,244
67,433
км2,213
секојдневно,189
поразен,478
поставување,672
oc,725
вера,497
совлада,399
одложи,515
научник,47
подготвува,55
решава,515
надзор,197
плус,549
величина,5
свети,204
настава,627
комуникациски,692
машина,261
невработеност,780
св,397
will,752
Џонс,384
обвинителство,412
стрелец,754
доцна,525
обврска,147
колега,200
правилно,476
ум,135
69,433
настанува,796
свештеник,27
чај,624
мерење,349
форум,424
северен,269
наклонетост,772
случајно,622
Г,397
определи,500
овошје,284
wiki,325
земјоделство,661
проучување,279
револуционерен,636
напишан,168
земјоделски,112
управува,186
зима,582
81,433
набрзо,622
врата,242
ткиво,695
експлозија,393
здружение,412
падне,726
урнат,276
промовира,565
железнички,112
нула,468
дебата,771
свест,210
team,383
секунда,765
рамнотежа,762
чисто,737
пее,366
use,536
БДП,249
воз,640
погрешно,15
поврзаност,772
edit,388
Грузија,98
избегне,507
полека,317
лек,314
керамички,155
претходник,97
сонце,756
воведување,672
нација,520
резултира,68
ко,135
излез,154
основање,672
тестирање,349
чека,515
валута,184
локален,636
тежок,430
кадар,618
советник,90
700,554
потпиша,292
јави,796
организирање,672
честа,40
отстранување,156
130,647
карактеризира,796
потполно,476
профил,782
замени,173
диск,409
поход,729
напушта,396
other,288
от,135
неуспех,352
007,196
домен,424
личен,455
шеќер,560
топлина,485
логика,689
честопати,538
1915,738
заминува,396
допаѓа,518
шири,630
дрва,439
ва,135
казни,764
чита,511
природно,737
демократски,426
возење,547
формула,762
86,433
додавање,349
класичен,484
различно,737
дознава,396
сол,730
читање,279
стабилност,683
студио,259
z,725
чувствува,321
1873,198
јадро,695
upright,646
сет,717
богат,243
набљудување,279
театарски,345
јапонски,445
160,647
задолжен,514
71,433
дипломатски,426
штаб,90
здрави,217
врева,102
1916,738
сценарио,753
продолжување,350
позадина,689
88,433
густина,683
светло,60
дисциплина,789
machine,427
годишен,183
73,433
законски,334
физичар,47
раскажува,321
албанска,228
91,433
пост,428
градење,350
1909,738
жртва,393
самоубиец,93
83,433
дренажа,305
материја,689
шема,689
освојувајќи,721
механика,789
менаџмент,186
реализира,55
морски,293
хронометар,615
table,38
дочека,110
пакет,583
буквално,192
грижа,147
ранг,782
непознат,100
потребен,470
купи,515
лента,527
јадење,179
распоред,729
фирма,614
кредит,152
словенски,471
кнез,13
совршено,476
фигура,40
граѓански,426
предвидува,55
Букурешт,70
шоуто,680
работен,618
Молдавија,98
раса,40
замок,562
смени,173
1895,738
објавување,672
испратен,94
слаб,401
нега,74
двојно,415
полски,708
историчар,129
прекин,156
видел,770
new,536
терапија,74
одбрани,399
победувајќи,721
професија,1
1897,738
остава,623
коалиција,386
76,433
самостојно,39
одред,596
Ц,294
убие,131
делува,103
масовно,317
пожар,211
контролира,68
бас,81
практично,39
протокол,8
дијалог,729
caps,719
интеграција,114
повремено,189
раководител,496
96,433
78,433
почувствуван,444
окупација,114
мисла,466
собор,285
изненадување,174
und,202
практика,689
следува,55
обиде,606
набргу,622
ка,135
мозок,124
увид,197
коментар,428
o,725
редовен,183
реон,596
сервис,424
забрана,234
внимателно,377
фронт,596
примени,463
round,646
баш,216
преземе,611
повлекување,156
дневно,189
емитува,680
прилика,40
ученик,200
Сулејман,760
кабинет,632
изненади,174
полициски,542
пошта,363
правење,672
Оливер,712
so,28
инфраструктура,305
популарен,214
утврдување,245
опера,46
мм,433
99,433
сопствен,455
тапани,81
рани,217
прав,643
