word,cluster
секс,618
годинава,576
член,356
фото,368
пристап,144
име,25
прво,1663
значење,365
план,1967
објави,49
процес,729
воопшто,445
битола,1998
филм,399
организација,1177
2011,1921
помогне,401
култура,1455
век,229
јуни,576
дом,3
мај,576
оди,1416
барем,938
интерес,1835
никој,267
август,576
половина,1087
донесе,508
т,1108
жена,689
политички,1832
отсто,1521
носи,117
шест,1361
компанија,1858
искуство,1643
добра,1294
д,609
случува,569
политика,779
модел,178
еднаш,1610
веројатно,1289
април,576
вардар,739
музика,1969
форма,688
одлука,508
употреба,998
цена,1521
вчера,1415
здравје,383
март,576
тема,37
цели,354
боја,482
сила,1648
причина,1398
движење,1782
банка,1256
ноември,576
јасно,1825
надвор,1251
средина,1340
декември,576
трае,990
сосема,78
закон,1368
заев,233
одговор,1771
јануари,576
вистински,544
јули,576
фаза,1842
сакам,1184
чини,1733
28,191
внимание,1382
најде,736
одржување,928
важно,652
помага,401
вредност,1127
победа,1114
26,191
светски,1007
учество,1981
27,191
09,1829
зашто,1877
мајка,864
појави,744
оглед,1421
2010,1921
периодот,1198
средба,1249
содржи,537
останува,1049
зад,1792
оној,1594
улога,401
најави,1846
влада,1554
овозможи,1891
стане,1975
предлог,1414
добар,1444
допаѓа,1558
клуб,1604
имам,980
дело,1306
автомобил,1193
власт,1636
инаку,1936
однесување,1766
остане,1049
конечно,458
можно,652
контрола,898
премногу,1456
комисија,787
опрема,1153
верзија,1629
наскоро,1787
моќ,1648
дополнително,186
директно,938
500,883
овде,1839
знаење,1643
суд,640
content,170
гледа,704
вработување,1730
јавно,1766
врши,1155
час,1950
долго,1337
mk,35
в,719
партија,1731
акција,1155
сили,1962
шеќер,698
чекор,634
истовремено,1925
струмица,1998
200,1025
покажува,289
поени,1147
февруари,576
length,170
производство,1858
пишува,1527
ноќ,455
однесува,139
патување,1416
враќа,1512
приказна,1526
the,1625
куманово,935
оти,1289
сцена,344
управување,993
вкупно,644
книга,422
серија,784
слика,588
29,191
согласно,1910
вклучувајќи,1279
2009,1921
мрежа,448
60,295
ситуација,1544
св,1875
предвид,1981
криза,1544
училиште,1388
притисок,1245
универзитетот,1425
притоа,814
економски,1862
забава,1153
кампања,125
директор,1103
промена,409
07,1829
успех,1114
одговори,1771
стил,1654
мал,352
осигурување,1154
штип,1998
отвори,526
квалитет,1523
причини,1398
сектор,1288
семејство,1606
прилеп,1510
свој,972
доста,1289
понеделник,719
општество,1862
создавање,522
годишно,1087
некогаш,1787
03,1829
тв,428
сѐ,1244
возење,514
седум,1361
контакт,1488
победи,1114
желба,661
08,1829
01,1829
повод,208
сабота,719
личност,804
обезбеди,1891
фотографија,368
поглед,1421
девојка,1580
подобри,877
добри,217
технологија,1431
сеуште,1787
настан,569
позиција,1173
пазар,795
кафе,1964
возраст,239
европски,1007
31,191
постапка,1222
види,975
изградба,1760
село,310
петок,719
враќање,749
заедница,1712
убаво,852
каже,289
добива,1600
производ,1858
телефон,1132
изглед,1421
тек,990
зависи,847
имено,1575
точно,421
успешно,1166
совет,424
издание,1027
близина,1200
фестивал,1027
странски,1989
масло,325
функција,55
ѕвезда,1129
зборува,1069
изнесува,1145
излезе,653
следи,908
влијание,1245
влијае,401
м,1108
02,1829
гради,1443
безбедност,206
потреби,786
понекогаш,543
продолжува,1896
борба,978
спорт,1153
задоволство,1643
четврток,719
нато,1004
војна,727
2008,1921
живее,991
fri,530
работење,993
високо,190
посета,134
првенство,625
унија,946
вака,468
облека,1654
рака,220
регион,350
партнер,1647
комбинација,99
знак,1647
почнува,990
синоќа,1415
двајца,1442
втор,1974
претстави,37
продажба,795
ќерка,509
започне,990
активност,82
дизајн,1055
јавен,144
зголемува,41
појава,443
осум,1361
раст,132
каков,1943
лекување,1250
помогнат,401
освои,1996
300,1025
намалува,41
маркетинг,1432
факултет,1029
почне,990
насока,1694
чистење,659
согласност,1910
стои,847
песна,1617
вечер,455
познат,1384
предизвика,674
почетна,160
коло,1502
свети,1875
меѓувреме,1610
лето,1685
десет,1361
нека,1066
зголеми,41
татко,509
став,356
заеднички,411
воедно,1925
кожа,309
сметка,860
ке,307
06,1829
05,1829
скоро,735
започнува,990
редовно,1522
финансиски,1446
70,295
решавање,809
одличен,1294
спортски,872
жал,133
35,191
понуди,964
многумина,1570
црква,372
конференција,1794
површина,221
народ,138
живеење,991
facebook,875
45,191
настапи,58
бои,482
04,1829
итн,511
труд,53
имаа,1408
таков,1943
одмор,1205
музички,713
маса,823
нормално,1158
тврди,1608
слично,511
материјал,1699
значително,186
економија,1034
порака,327
неодамна,1415
идеја,1289
пол,1740
лига,1519
тип,680
одлично,1294
терен,793
буџет,780
google,1917
концерт,58
потврди,51
кариера,330
парк,1774
благодарение,1046
ваков,1943
то,927
супер,1523
фејсбук,1272
награда,1373
слики,588
наслов,1366
вест,607
реал,1463
постоење,208
текст,696
располагање,457
вечерва,455
мажи,332
одговорност,1686
историја,1956
несреќа,1935
реализација,448
јадење,606
слобода,1179
барселона,1463
театар,240
слободно,1179
бог,1877
среда,719
намали,41
карактер,144
исхрана,1140
уреди,812
мотор,1962
секојдневно,882
соопшти,1415
of,1497
спроведување,450
премиер,946
обезбедување,1891
линија,420
учење,272
90,121
минута,560
мвр,584
дневно,882
кина,1151
млеко,948
додаде,1780
далеку,1422
реши,451
листа,592
социјална,982
де,740
тежина,104
коса,309
отворање,526
80,295
e,1485
разбира,1809
обично,673
генерација,1874
цени,1521
извор,667
вторник,719
by,1329
баш,1066
промоција,1354
купување,529
зависност,938
анализа,995
болест,548
странство,664
информација,968
тетово,1998
станица,1453
чувство,1349
поставување,438
подобар,877
мадрид,1463
уметност,1306
ефект,594
понуда,964
улица,977
исклучително,186
температура,580
плаќање,1452
ко,927
син,509
училишта,1388
рак,378
засега,1787
измени,1961
косово,1633
отворен,155
објект,1760
организира,62
состав,353
мисли,210
2016,1725
спиење,1950
америка,682
бр,1762
викенд,1280
ѓоковиќ,1746
единствено,581
срце,1877
џон,1740
остварување,1551
ѕид,643
илјадници,1435
посебен,202
возило,1193
прес,1794
рм,1017
страв,1091
вежбање,986
висок,862
интервју,1498
смисла,142
одржува,928
глава,1773
полиција,822
очигледно,429
браќа,1533
лично,726
комуникација,224
одлучи,508
третман,494
назад,432
вклучува,1279
шанса,639
влезе,653
создава,522
обука,450
настап,58
транспорт,75
предмет,1832
точка,1031
купи,795
друштво,1923
министер,1034
екипа,739
овошје,1042
болница,44
среќен,852
соба,1182
одговара,107
примена,450
месо,606
извештај,1967
маж,1647
проширување,347
дефинитивно,1289
меѓународен,62
год,1921
предизвикува,674
плати,524
от,657
sat,11
репрезентација,1791
доведе,1371
одреден,98
радио,257
природа,1494
дожд,694
надеж,661
господ,1994
реализира,450
сообраќај,75
долг,1337
адреса,259
телевизија,428
сам,886
главно,449
плата,53
некаде,1167
лошо,1978
сон,1950
добивање,985
ризик,449
изврши,1155
фактор,1333
додава,1780
седница,424
агенција,1103
топ,59
сала,1280
вино,1939
отворено,155
останат,1049
милион,1087
верува,319
разбирање,93
одбрана,1352
уред,812
глас,137
активно,1304
кратко,1337
изненадување,1197
покаже,289
пораки,327
слободен,1179
побара,144
металург,739
албум,1617
награди,1373
400,1025
јавност,82
главен,1059
плус,1811
вежби,986
сл,511
брзина,514
сирење,856
apple,42
одвива,990
ист,98
страница,1453
струга,1998
споредба,583
дух,138
интересно,22
дуи,1731
смее,1376
чест,1104
полека,1888
капацитет,12
препорачува,973
салата,606
посети,134
момче,1266
градење,106
оствари,1331
2007,1921
сигурност,1623
постави,438
тестирање,1722
создаде,522
круг,760
s,1465
вкус,1823
физички,1514
in,17
одигра,209
сериозно,1657
у,1066
остави,1049
крв,102
обезбедува,1891
удар,1450
воздух,1035
изработка,1428
подготовка,1846
весник,49
казна,1095
формирање,1178
разговор,782
чај,1987
функционира,1173
апликација,1713
играч,0
домаќин,1945
стави,1958
задача,354
предност,206
пласман,1502
услуга,1655
џејмс,435
шампион,1996
следење,599
хартија,500
уживање,766
универзитет,1425
аеродром,1850
меч,209
пренесува,128
опција,679
смрт,1935
хотел,902
открива,761
чека,13
тренинг,211
лидер,195
трка,887
манчестер,1463
kupikniga,35
важи,359
камен,328
гол,1942
x,1947
област,1794
мир,1957
индустрија,1887
тоше,1869
бебе,1772
степен,1467
гора,1633
150,1025
повреди,1311
профил,1272
гоце,614
првпат,1974
содржина,537
убавина,1721
автоматски,212
марија,1305
правилно,764
којшто,1167
читање,696
чекори,634
низа,764
горан,1596
публика,238
американски,1192
здрава,383
правец,1324
ретко,673
тест,592
мерка,1567
затвор,640
32,191
припаѓа,873
паѓа,873
гевгелија,1998
планира,1846
присуство,1981
технички,318
сервис,812
прилика,639
електронски,394
дозволи,1538
расте,1019
атмосфера,758
сити,1058
украина,1151
штета,362
тешки,1120
брак,252
иницијатива,1794
аспект,231
регистриран,1118
наведува,1520
уредување,1036
стратегија,450
одбор,1383
опфаќа,1555
состанок,1249
отстранување,567
обврска,1030
поле,1220
продолжение,1896
дејност,53
обид,954
вика,1724
2006,1921
спречи,1493
игор,1596
болка,298
делува,1651
спроведува,450
преглед,293
форум,1684
база,1182
концепт,178
договори,1255
деновиве,1787
тренер,872
наука,1827
снимање,1944
здрави,383
сакал,1043
учествува,1981
изјава,1656
самоуправа,1383
внимателно,186
превоз,1559
менува,409
повик,964
статус,1761
подготвува,1846
полноќ,455
собирање,1484
должина,358
iphone,42
девет,1361
креирање,93
33,1582
c,745
плажа,1433
a,1465
состои,8
преговори,624
ка,927
доказ,289
штом,1610
поднесе,144
зеленчук,1064
оружје,553
брат,1448
стан,802
важен,1419
крст,937
јавува,744
к,1108
плаќа,1239
пријател,217
рецепт,1823
лек,1063
кс,1701
постигне,1331
фирма,1858
појавува,744
коментар,122
планирање,93
фудбал,625
re,1366
размислување,210
губење,838
софтвер,1133
намера,1846
сопственост,1274
загуби,1114
бесплатно,1079
корист,998
ул,193
движи,8
спротивно,299
36,191
доверба,1009
насилство,461
турнир,314
о,1108
природен,1683
34,191
станат,1709
наутро,1556
ад,1256
објаснува,1398
дрво,921
помине,1975
наводно,1608
победата,1114
поставува,438
шоу,750
баба,1377
зона,1887
единствен,171
полни,1961
чиј,1009
циклус,403
езеро,1433
ширум,1618
висина,358
дозвола,1567
48,191
поврзување,456
пиење,1964
петров,605
фокус,258
55,191
др,511
ва,927
отпад,1688
колекција,1053
вистина,544
унапредување,699
годишен,1150
грижа,1449
сместување,965
пакет,1472
писмо,1389
дијалог,668
хумор,1016
поседува,1600
куп,314
традиција,593
пријави,1157
претставник,1249
алкохол,1964
последен,1974
милан,1039
брисел,946
грешка,1670
лани,1486
мурињо,1463
одамна,1787
длабоко,647
подобрува,877
натпреварување,413
огромен,352
38,191
влез,653
пораз,1114
продукција,416
on,1680
напад,1492
37,191
реакција,242
организирање,93
волја,804
поп,1037
хит,384
професор,1029
сонце,315
600,1025
локација,224
ч,1721
финансирање,780
класа,1048
количина,497
граѓански,204
служба,1103
продава,795
трајковски,129
печатење,775
размена,1924
говори,1069
соодветно,1478
имајќи,1571
осветлување,1801
става,1958
практично,1119
конкуренција,413
компјутер,1133
здравство,44
извршување,751
зграда,1760
продолжување,1896
греење,1252
задолжително,186
воведување,1715
1000,883
тренд,1148
бања,1886
предвидува,1967
почнувајќи,1447
функционирање,1668
радост,1630
предизвик,1902
бренд,1148
потребен,701
историски,815
пријавување,811
десетина,1146
користејќи,998
автор,1971
менаџер,274
човечки,855
режим,379
менаџмент,318
целост,1363
опасност,876
културно,1863
нагласи,1780
прифати,1065
јунајтед,1463
служи,998
известување,811
придонес,401
датум,576
чувствува,481
администрација,1547
42,191
подразбира,1932
средство,763
галерија,371
фонд,19
мини,73
напредок,699
големина,358
тркала,1701
англиски,696
изложба,1912
објаснување,1398
стрес,551
250,1208
пост,1061
онлајн,519
јувентус,1072
сол,1639
јави,744
ослободување,1179
ана,1305
марко,1479
развива,1050
пракса,1757
светлина,819
моќност,1701
силно,675
замена,1693
велика,1226
нба,1564
фудбалер,1590
сајт,1014
објавување,811
делчево,1998
потполно,339
windows,1917
облик,688
траење,282
говор,1069
грижи,1979
донесување,508
увид,584
струја,1252
износ,1452
презентација,37
произведува,1858
посочи,1780
натаму,1787
повреда,308
смени,409
наш,628
внатре,1662
парче,741
христос,1898
камера,1944
спречување,1493
2000,1056
подготвен,1846
сопруга,509
android,1917
илинден,1998
живо,1315
дискусија,37
пошта,259
снег,670
ди,927
временски,1931
mon,530
оглас,964
исклучиво,1755
држи,1238
платформа,1874
краток,989
попуст,1721
претстава,471
душа,1877
контекст,1832
располага,849
ум,1260
загреб,1457
техника,1777
силен,264
правда,1034
напушти,1538
наспроти,299
напред,699
влакна,698
придонесе,401
трет,1974
тројца,1442
буквално,1716
п,1108
море,1433
следува,908
км,295
завршува,990
почит,359
делчев,614
обвинител,1988
австралија,843
впечаток,1438
вклучување,1279
граница,1170
совршено,1951
терапија,494
пад,218
кичево,1998
формула,887
едноставен,1438
рано,1556
пријава,1157
достапен,320
потврда,51
природно,698
законски,1368
ѓорче,605
чие,1394
факт,544
здраво,383
sun,530
изразување,1766
никако,267
bmw,417
гориво,1894
сок,325
гас,1358
лик,588
петар,1916
мошне,1419
празник,208
сигурен,1523
челзи,1463
секси,1580
наследство,1606
успее,665
почитување,359
i,130
некако,1410
кола,402
спот,1617
последица,184
клима,249
работнички,895
полнење,1474
утврди,289
потекло,570
гласање,300
кревет,1950
кандидат,1897
членство,642
мост,1336
студија,395
зајакнување,930
доделување,1373
реално,190
меѓусебно,796
ла,927
положба,1694
обиде,302
данок,1452
наменет,320
лос,1882
оган,1775
населба,1611
израз,1351
раѓање,864
локално,1213
искрено,726
македонско,664
бори,978
леб,219
испит,1722
вера,706
едукација,450
44,1581
спроведе,450
јован,372
искористи,1508
идентитет,1761
43,191
следниве,908
објасни,1398
секретар,1325
ете,355
почнат,990
објавен,49
дин,1656
мед,939
постигнување,1331
којашто,339
доктор,1206
федерација,1325
москва,1151
обидува,847
кујна,1182
изведба,471
тајна,715
собрание,1597
заменик,1034
ефикасност,728
неверојатно,1918
саем,1350
министерство,1034
патека,977
допрва,1320
давање,751
проф,1029
владеење,1636
2005,1921
предавање,37
завршување,990
сет,292
неопходно,1478
слабеење,370
audi,1171
откривање,761
балкан,798
утврдување,51
печење,1386
двојно,594
земе,1981
интересира,1835
картичка,519
свест,357
дејство,1683
мисија,1343
негов,138
сума,524
инвестиција,436
ра,927
богата,1532
детски,709
врата,653
врв,382
изрази,1351
правење,842
информира,421
иван,469
способност,534
земјиште,731
богатство,1606
казни,1095
онака,22
холандија,1121
најавува,1846
џез,1027
чин,454
институција,623
развивање,1050
промовира,1354
постепено,1467
линк,65
вози,514
пазари,1288
75,295
единица,171
домашен,793
полн,339
звук,1214
население,664
река,914
49,191
39,191
дебата,1785
пауза,480
откри,761
брза,1140
стресот,551
антиќ,118
пишување,751
претпријатија,1288
арсенал,1058
сојуз,1597
прилог,293
реконструкција,1760
повика,1539
граѓанин,1822
прилично,22
портал,1014
интересен,1191
канал,636
зголемен,1450
имот,1274
позитивен,1112
новак,1746
авион,1909
влегува,1309
интима,1016
мој,535
трансфер,0
необично,22
престој,1205
зема,1981
структура,688
витамин,1840
внесување,545
погон,1962
комитет,1325
трговија,1980
заклучок,562
microsoft,1917
twitter,875
ресторан,1649
мама,464
800,1025
кино,1919
коњски,1962
анџелес,1882
просек,1464
испрати,327
задржи,1541
капење,1654
пресрет,1152
бели,1031
светло,773
медицински,44
градоначалник,1083
мајкл,1885
мера,1927
цвеќе,1096
мебел,63
кажува,139
случајно,1221
титула,1996
мобилен,1132
музеј,1881
елена,1305
спаси,319
остава,1096
диета,1522
стотици,1435
здрав,383
зима,1637
нега,517
излегува,1309
девојче,1266
пиво,1964
крие,1708
документ,293
демократија,845
52,191
чаша,1267
занимава,1835
потрага,1504
обраќање,256
џенифер,83
туризам,924
41,191
претпријатие,571
samsung,42
руски,1989
нели,458
баерн,1116
спречува,1493
производител,1858
бар,1886
to,953
финале,1502
прав,1639
пролет,1685
работилница,61
територија,1956
51,191
градски,404
омраза,1091
одделение,1388
државен,1383
љупчо,1139
оттаму,1167
кавадарци,926
стар,1021
инфраструктура,448
моќен,1702
дуел,1502
академија,403
максимално,1508
исполни,786
mail,1485
расправа,1414
поставен,438
мзт,92
46,191
еп,321
охридски,1875
релативно,1337
лесен,1438
топло,820
700,1025
ѓорѓи,1511
ливерпул,622
притвор,822
испитување,995
56,191
роденден,1104
исполнување,786
претежно,694
техники,318
документација,293
превенција,929
јаде,167
женски,1931
постигнат,1331
фудбалски,872
дружење,488
здружение,1923
делување,70
водење,751
информирање,93
тите,1188
гледање,704
доведува,1371
ма,927
работен,777
шведска,1121
стандард,1180
стефан,1307
58,191
статија,124
вршење,1032
сопственик,1481
издавање,521
пар,252
доза,1246
кадар,1893
блиски,724
подарок,531
направен,381
карпош,34
дозволува,1891
насекаде,1167
свежо,1798
уништување,826
екран,1133
подолг,1337
потенцијал,1508
процент,862
интензивно,29
фабрика,1858
продавница,795
volkswagen,417
трето,1663
спасување,1103
старт,207
список,1834
свадба,252
зачувување,106
53,191
протест,67
скопски,1510
орган,1383
поминува,1221
млад,707
меси,1590
ван,911
слој,1561
звучи,22
мк,281
укажува,139
достави,144
исток,798
отвора,526
лекар,44
манифестација,564
открие,761
алфа,695
59,191
неделно,882
сопруг,509
инвеститори,436
надминување,347
прикажува,1362
њу,1986
гостивар,1998
операција,1177
вечера,455
роден,363
сан,1137
наназад,380
значаен,1419
дневен,480
димитар,1511
брз,1523
национален,1194
ѓа,1656
азил,144
туристички,924
54,191
сопствен,972
замине,749
германски,1942
организиран,890
обама,946
должи,764
студентски,1029
обвинителство,427
65,412
спрема,583
заминување,749
филмски,399
претставување,347
стигне,1416
миа,720
риба,1545
приоритет,1761
ит,1980
2001,1921
57,191
архитектура,1340
mercedes,1874
потег,1784
стартува,207
мерење,1927
паркинг,918
нарекува,1932
дејствување,347
подрачје,1015
чување,1484
набавка,528
120,295
воведе,1715
пораст,637
важност,728
потрошувачка,6
мое,726
институт,1425
вреди,1127
рамка,450
наречен,1677
х,1333
црвен,574
2004,1921
дваесет,1134
личен,972
обработка,1638
интеграција,1093
делумно,1363
есен,1685
познавање,1621
партиски,1731
никаков,267
бул,887
илија,1176
поинаков,1943
исус,1898
правило,764
ужива,1071
актуелно,344
оштетување,362
поврзува,286
уметнички,1306
успешен,1992
посветен,1646
оттука,687
градинка,709
email,86
сестра,754
мирис,1096
засекогаш,1049
губи,139
ристески,342
соодветен,1478
применува,409
поминат,1709
нивоа,849
бранко,1128
истакнува,540
ветер,694
home,17
порача,1780
оценка,846
пакување,1484
киселина,1840
арм,1591
црвенковски,233
справување,929
допир,1349
генерално,1213
ајде,1066
пејачка,123
базен,1649
света,372
појадок,965
менување,409
составен,353
пр,125
придонесува,401
формира,1178
кратки,1588
растенија,1077
дополнување,1961
замени,583
тежок,1106
прикажување,1766
печат,775
47,191
погрешно,1670
комора,1288
перење,45
судија,640
градба,1760
роналдо,1590
напротив,1289
pm,1680
рекорд,1204
крајно,22
приватни,524
медицина,10
запознавање,1621
димовски,1176
гаранција,1001
извршен,893
стабилност,340
традиционално,1213
емисија,428
најава,1563
чоколадо,425
турбо,1962
гази,1674
бенд,58
јанева,772
изгради,1443
парламент,1597
миење,45
оставка,1771
непосредно,1531
студио,965
тата,1188
пребарување,430
доцна,1415
карта,1903
велосипед,514
носење,45
мраз,906
настапува,1026
апсолутно,429
ски,927
противник,1992
метод,336
овојпат,213
попладне,1556
потенцира,540
2002,1921
криминал,1833
шеф,1747
пренесе,128
приказ,1275
учи,272
недостаток,57
навечер,455
термин,757
штити,362
поддржува,928
повикува,1539
организам,497
месечно,1464
освојување,769
однапред,107
шо,646
асоцијација,175
намена,734
надева,1211
прослави,208
капитал,181
основно,1388
драган,1949
седиште,603
марјан,1569
плоштад,146
падне,1975
независно,445
проверка,450
одговорен,1054
црн,574
трговски,721
бременост,332
богородица,454
спаѓа,873
инвестирање,436
спомен,197
инспирација,1260
ким,83
широк,1618
додаток,1723
српски,1681
паралелно,186
поранешен,1074
канцеларија,702
реалност,804
позади,1216
гарантира,1001
интер,290
излегување,1309
дополнителен,1848
ефикасно,1082
видеа,1272
засилување,1487
проески,1869
сто,1146
чува,481
алатка,1866
брод,797
прекин,1937
совлада,1502
специјален,470
јп,571
лош,1444
оброк,606
зелен,1064
професионално,330
подршка,928
фитнес,986
тина,486
бидејки,1289
доживување,568
селекција,275
закани,876
наса,1300
истрага,427
настава,1799
активен,1402
ритам,713
трчање,488
бесплатен,1079
литература,1455
убав,1815
научи,1809
георгиевски,1139
готвење,606
бел,574
професија,330
објавува,744
започнат,990
демократски,845
дизел,1962
дедо,1377
поттикнува,1374
грб,1726
принцип,1616
потврдува,51
корисник,1655
телеком,322
сериозен,1515
надзор,951
мијалков,782
судски,640
потпиша,1255
кол,1849
околина,313
одлучува,508
аудио,257
размислува,210
нарушување,826
ферари,887
некаков,1943
албумот,1617
ноќевање,965
лежи,691
претвори,203
дејвид,333
прекрасен,1815
напаѓач,0
заболување,189
седење,1018
почитува,359
едвај,1023
совршен,1951
избран,964
школа,403
минхен,1116
локален,694
дарко,1139
чудно,22
оцени,846
потсетува,660
преземе,166
збуни,95
утро,1556
злоупотреба,297
депресија,1063
испраќа,327
изгуби,1238
премиера,471
мода,1053
вина,1939
дрога,553
мандат,859
насмевка,1376
идеален,1951
ручек,1823
око,220
актер,140
ри,1365
гледајќи,288
благодарност,1351
реклама,125
фер,1616
лимон,325
слуша,446
марс,1335
забрана,1567
tue,530
социјално,982
минимум,862
хан,620
градско,28
услов,1393
берово,1998
затворен,155
гостин,1125
еко,1340
оцена,846
играње,903
градина,1847
фифа,1791
земјоделство,731
демир,1998
ре,927
одење,488
поинаку,865
подготви,1846
сподели,875
меморија,1562
ваши,1528
конкретно,1478
колега,686
влатко,1596
светла,773
секаде,1167
квалитетно,330
чело,1249
небо,1335
злато,1268
покана,1585
различен,1191
акцент,202
владее,1496
ставрески,1099
прими,161
вклучи,1279
употребува,998
битка,978
поднесување,811
основи,623
ле,927
роберт,1905
прифаќа,678
масажа,616
роди,864
инстаграм,368
youtube,1272
луис,686
професионален,330
резолуција,1562
литарски,1962
маска,1721
сос,606
минато,783
пронајде,736
комплекс,1084
сличен,1191
дозволено,1338
свр,584
автобус,1559
медиум,125
2003,1921
реклами,125
имплементација,450
модерен,1020
перо,118
ирак,572
реагира,242
полувреме,560
дестинација,924
пристигнување,749
битно,888
телефонски,1132
возач,514
прием,905
впрочем,1570
резултира,184
забележи,510
расположение,1260
новости,936
достапност,1849
пола,1267
подеднакво,1419
мисла,1895
поповски,407
бројка,1145
воспоставување,338
земјоделски,731
надлежност,1383
дал,987
достигне,1331
набрзо,1610
твитер,1272
албански,1989
признание,1373
отпор,299
преземање,166
биди,1427
зафати,1555
забележува,510
данска,1121
куче,855
популација,794
машина,1672
агол,704
крива,1611
национално,1213
проценка,729
навика,551
упати,256
сесија,1575
партнерство,1598
општо,1645
излез,653
машки,47
сашо,129
членка,77
мцмс,204
стареење,370
гласа,300
свечено,1585
количество,497
оу,72
обрати,256
дневна,1182
решава,451
времетраење,282
ширење,1327
визија,250
практика,1119
лист,592
блиску,1422
тенисер,1746
рим,73
чисти,659
соопштение,1608
невозможно,652
задоволен,852
камп,1664
близу,1433
одбележување,208
амбасадор,917
стакло,1375
привлече,246
одите,1528
складирање,603
дроб,189
псж,1463
премин,1265
неготино,926
конкурс,964
поврзан,569
климент,1875
роман,1612
огласи,964
крушево,280
исклучок,1755
стапка,1222
m,329
одобрување,501
одредува,1861
богат,1532
дискриминација,461
директен,389
енергетски,394
утрински,1556
ангажман,53
одбрани,1352
надал,1746
целина,1031
пензија,1902
раскажува,199
кредит,463
испраќање,327
opel,1048
ваш,628
поздрави,256
крем,612
симбол,489
tags,17
and,1711
be,86
одеднаш,213
олеснување,877
лш,321
чудо,1873
корупција,1160
слава,505
accept,1947
закана,876
изграден,1471
